INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202101,211511,SOFT CONTINENTAL CHEESE - KG,1,1,97.268,103.086,0.3,0.36,0.24,
202101,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,98.253,100.242,0.4,0.39,0.32,
202101,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,100.949,100.016,0.6,0.61,0.48,
202101,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,99.931,100.325,0.1,0.09,0.08,
202101,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,100.434,100.411,0.6,0.57,0.48,
202101,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,100.501,100.197,2,1.89,1.6,
202101,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,102.628,100.543,0.2,0.18,0.16,
202101,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,115.649,93.514,0.2,0.27,0.16,
202101,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,96.534,88.015,1.1,1.56,0.88,
202101,211808,CHILLED POT DESSERT 125-200G,1,1,93.438,99.653,0.7,0.84,0.56,
202101,211814,YOGHURT-SMALL INDIVIDUAL,1,1,97.79,99.031,0.6,0.76,0.48,
202101,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,99.363,102.615,0.4,0.44,0.32,
202101,211816,POWDERED BABY FORMULA 400-900G,1,1,105.324,101.376,0.3,0.4,0.24,
202101,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,97.029,97.047,0.63,0.65,0.42,
202101,211904,TEA BAGS-2-PACKET OF 240,1,1,89.94,95.554,0.21,0.2,0.14,
202101,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,1,114.929,100.457,0.15,0.15,0.1,
202101,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,104.472,98.979,0.8,0.81,0.6,
202101,212006,FRUIT JUICE NOT ORANGE 1L,1,1,100.478,101.566,0.56,0.54,0.42,
202101,212008,LEMONADE-2 LITRE BOTTLE,1,1,98.369,102.202,0.16,0.18,0.12,
202101,212010,MINERAL WATER STILL 1.5-2L,1,1,105.409,97.844,0.32,0.63,0.24,
202101,212015,FIZZY ENERGY DRINK 250-500ML,1,1,106.605,98.431,1.04,1.08,0.78,
202101,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,98.008,110.078,0.88,0.9,0.66,
202101,212017,FIZZY BOTTLED DRINK 500ML,1,1,105.178,102.207,1.28,1.35,0.96,
202101,212019,PURE FRUIT SMOOTHIE 750ML-1LTR,1,1,94.107,98.696,0.24,0.27,0.18,
202101,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,89.007,88.626,0.08,0.09,0.06,
202101,212021,BOTTLE STILL WATER 500ML,1,1,98.493,100.934,0.16,0.27,0.12,
202101,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,1,107.763,110.078,0.56,0.63,0.42,
202101,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,100.514,101.353,0.32,0.36,0.24,
202101,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,102.285,96.657,0.32,0.54,0.24,
202101,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,1,99.397,105.004,0.64,0.63,0.48,
202101,212026,"COLA DRINK, DIET 1.25-2LTR",1,1,103.409,101.241,0.64,0.72,0.48,
202101,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,96.878,100.66,0.6,0.33,0.45,
202101,212106,JAR OF JAM-340-454G,1,1,87.29,91.614,0.72,0.5,0.54,
202101,212107,HONEY JAR/BOTTLE 340G-454G,1,1,101.995,106.056,0.24,0.17,0.18,
202101,212202,MINTS,1,1,100.537,99.956,0.12,0.12,0.09,
202101,212211,CHOCOLATE 4,1,1,99.729,99.841,0.84,1.92,0.63,
202101,212214,FRUIT PASTILLES 2,1,1,100.785,99.807,0.48,1.08,0.36,
202101,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,101.159,99.799,0.12,0.24,0.09,
202101,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,98.178,119.133,1.8,1.68,1.35,
202101,212222,CHOCOLATE 10,1,1,100.123,99.866,1.56,1.56,1.17,PARTIAL
202101,212223,BRAND CHOC SWEETS 90-185G BAG,1,1,97.258,105.642,0.96,0.96,0.72,
202101,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,1,100.546,103.355,0.6,1.32,0.45,
202101,212225,CHOCOLATE LARGE BAR 100-200G,1,1,95.105,103.836,1.56,1.56,1.17,
202101,212226,CHOCOLATE 12,1,1,108.432,105.622,0.48,1.32,0.36,
202101,212227,CHOCOLATE 13,1,1,101.202,100.028,0.24,0.24,0.18,
202101,212360,POTATOES-OLD WHITE PER KG,1,0,81.352,106.269,0.52,0.59,0.44,
202101,212361,POTATOES- BAKING PER KG,1,0,81.856,100.767,0.13,0.18,0.11,
202101,212399,POTATOES-NEW-LOOSE-PER KG,1,0,97.289,100.157,0.26,0.23,0.22,
202101,212402,POTATO CRISPS 25G-50G,1,1,104.285,100.304,0.65,0.45,0.55,
202101,212404,POTATO CRISPS-MULTI-PACK,1,1,102.656,97.063,1.43,1.05,1.21,
202101,212405,FROZEN CHIPS 900G-1.5KG,1,1,101.128,96.464,0.91,0.93,0.77,
202101,212408,PREMIUM POTATO CRISPS/CHIPS,1,1,98.338,130.537,0.52,0.33,0.44,
202101,212409,P'PARED MASHED POTATO 400-650G,1,1,97.029,100.198,0.26,0.24,0.22,
202101,212504,FRESH VEG-CAULIFLOWER-EACH,1,1,89.01,122.639,0.39,0.42,0.33,PARTIAL
202101,212510,FRESH VEG-CUCUMBER-WHOLE,1,1,82.284,102.281,0.26,0.3,0.22,PARTIAL
202101,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,76.824,103.493,0.26,0.3,0.22,PARTIAL
202101,212515,FRESH VEG-TOMATOES-PER KG,1,1,106.594,98.201,0.91,0.96,0.77,PARTIAL
202101,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,84.34,99.988,0.26,0.24,0.22,PARTIAL
202101,212518,FRESH VEG-CARROTS-PER KG,1,1,80.877,100.853,0.39,0.36,0.33,PARTIAL
202101,212519,FRESH VEG-ONIONS-PER KG,1,1,102.993,101.892,0.65,0.66,0.55,PARTIAL
202101,212520,FRESH VEG-MUSHROOMS-PER KG,1,1,101.962,102.576,0.52,0.54,0.44,PARTIAL
202101,212527,PRE-PACKED SALAD 100-250G,1,1,104.278,99.536,0.39,0.42,0.33,
202101,212530,FRESH VEG-BROCCOLI-PER KG,1,1,89.118,100.71,0.26,0.3,0.22,PARTIAL
202101,212531,FRESH VEG-COURGETTE-PER KG,1,1,105.111,101.5,0.39,0.42,0.33,PARTIAL
202101,212532,FRESH VEG-PEPPERS -LOOSE OR KG,1,1,99.687,99.996,0.39,0.42,0.33,PARTIAL
202101,212533,VEGETABLE STIR FRY FRESH PACK,1,1,102.031,100.141,0.26,0.3,0.22,
202101,212535,SWEET POTATO PER KG OR EACH,1,1,96.309,101.747,0.26,0.36,0.22,PARTIAL
202101,212601,CANNED TOMATOES 390-400G,1,1,100.619,99.349,0.26,0.4,0.22,
202101,212603,"BAKED BEANS, 400-420G TIN",1,1,101.054,99.912,0.39,0.52,0.33,
202101,212608,CANNED SWEETCORN 198-340G,1,1,100.766,100.302,0.39,0.48,0.33,
202101,212609,FROZEN GARDEN PEAS 800G-1KG,1,1,87.448,102.245,0.52,0.6,0.44,
202101,212709,ORANGES-CLASS 1-EACH,1,1,97.788,104.421,0.33,0.28,0.27,PARTIAL
202101,212710,AVOCADO PEAR-EACH,1,1,92.125,96.447,0.66,0.49,0.54,PARTIAL
202101,212712,KIWI FRUIT-EACH,1,1,111.548,97.069,0.22,0.14,0.18,PARTIAL
202101,212715,GRAPEFRUIT-EACH,1,1,99.905,96.688,0.33,0.21,0.27,PARTIAL
202101,212716,APPLES-COOKING-PER KG,1,1,105.091,99.747,0.22,0.14,0.18,PARTIAL
202101,212717,APPLES-DESSERT-PER KG,1,1,102.367,99.727,0.77,0.63,0.63,PARTIAL
202101,212718,PEARS-DESSERT-PER KG,1,1,102.185,100.069,0.22,0.21,0.18,PARTIAL
202101,212719,BANANAS-PER KG,1,1,89.862,100.186,1.1,0.84,0.9,PARTIAL
202101,212720,STRAWBERRIES PER KG OR PUNNET,1,1,97.296,93.126,0.99,0.77,0.81,PARTIAL
202101,212722,GRAPES-PER KG,1,1,100.719,101.397,0.88,0.7,0.72,PARTIAL
202101,212725,SMALL TYPE ORANGES PER PACK/KG,1,1,101.949,109.646,0.33,0.21,0.27,PARTIAL
202101,212726,PLUMS PER KG/PACK,1,1,95.628,88.821,0.55,0.42,0.45,PARTIAL
202101,212728,PINEAPPLE EACH,1,1,105.279,98.926,0.22,0.21,0.18,
202101,212730,FRUIT FRESH SNACKING 150-350G,1,1,101.278,99.478,0.44,0.35,0.36,
202101,212731,MELON EACH EG HONEYDEW,1,1,89.194,100.523,0.22,0.21,0.18,
202101,212732,LEMON EACH,1,1,100.276,104.737,0.22,0.21,0.18,PARTIAL
202101,212733,BLUEBERRIES PUNNET OR PER KG,1,1,103.934,97.346,0.66,0.56,0.54,PARTIAL
202101,212734,RASPBERRIES PUNNET OR PER KG,1,1,108.145,105.36,0.55,0.42,0.45,PARTIAL
202101,212806,PACKET OF PEANUTS 150-300G,1,1,101.345,99.415,1.21,1.26,0.99,
202101,212807,CANNED FRUIT-400-450G,1,1,100.456,100.015,0.44,0.3,0.36,
202101,212808,DRIED FRUIT - EG APRICOTS,1,1,91.284,99.483,0.44,0.44,0.36,
202101,212905,VEGETABLE PICKLE 280-520G,1,1,100.183,102.848,0.13,0.12,0.11,
202101,212910,CANNED SOUP-390-425G,1,1,100.401,99.492,0.3,0.6,0.2,
202101,212917,TOMATO KETCHUP BOTTLE 340-570G,1,1,96.145,102.491,0.48,0.96,0.32,
202101,212918,FRZN READY-COOKD MEAL SERVES 1,1,1,101.861,97.964,0.15,0.48,0.1,
202101,212923,COOK-IN SAUCE-JAR/CAN 350-520G,1,1,95.133,99.276,0.54,1.08,0.36,
202101,212928,FROZ VEG BURGER/GRILL 180-454G,1,1,98.895,95.352,0.52,0.6,0.44,
202101,212930,MAYONNAISE 390-500G/420-540MLS,1,1,94.62,96.978,0.42,0.84,0.28,
202101,212933,ICE CREAM 450ML-1L,1,1,96.468,110.216,0.96,0.6,0.72,
202101,212934,DRIED POTTED SNACK 50-120G,1,1,92.334,89.195,0.48,1.2,0.39,
202101,212936,CHILLED READY MEAL-MEAT-SERVS1,1,1,103.019,101.061,0.48,1.56,0.32,
202101,212937,CHILLED READY MEAL-FISH/VEG,1,1,105.794,102.072,0.45,1.56,0.3,
202101,212938,CHOCOLATE COVERED ICE CREAM,1,1,106.826,90.784,0.72,0.48,0.54,
202101,212939,CHILLED PIZZA EACH 300-600G,1,1,104.658,101.501,0.8,1.2,0.65,
202101,212940,PROTEIN POWDER 900G-2KG,1,1,86.169,95.079,0.18,0.36,0.12,
202101,212941,QUICHE 340G-450G,1,1,98.887,100.419,0.16,0.24,0.13,
202101,212942,VEGETABLE CRISPS PACK 80-125G,1,1,89.926,100.744,0.13,0.12,0.11,
202101,213001,COFFEE: GROUND: FILTER FINE,1,1,96.048,99.013,0.3,0.32,0.2,
202101,213003,COFFEE-INSTANT-100G JAR,1,1,89.764,95.299,1.2,1.22,0.8,
202101,213005,HOT CHOCOLATE DRINK INSTANT,1,1,102.624,102.388,0.21,0.14,0.14,
202101,213006,COFFEE PODS PACK 8-16,1,1,96.378,103.809,0.3,0.32,0.2,
202101,220107,PUB -HOT MEAL,1,1,101.42,99.835,5.46,6,4.44,FULL
202101,220116,LEMONADE/COLA DRAUGHT,1,1,100.233,99.835,1.82,1.5,1.48,FULL
202101,220117,BOTTLED MINERAL WATER,1,1,96.66,99.835,0.91,1.5,0.74,FULL
202101,220120,IN STORE CAFETERIA MEAL,1,1,100.885,99.835,4.55,5.1,3.7,FULL
202101,220121,RESTAURANT CUP OF COFFEE,1,1,99.373,99.835,1.82,1.5,1.48,FULL
202101,220122,RESTAURANT - SWEET COURSE,1,1,99.515,99.835,2.73,3,2.22,FULL
202101,220123,ONBOARD CATERING,1,0,102.207,99.835,0.91,0.6,0.74,
202101,220124,MUFFIN/INDIVIDUAL CAKE,1,1,100.068,99.835,2.73,3.3,2.22,FULL
202101,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,98.901,99.835,1.82,1.5,1.48,FULL
202101,220128,RESTAURANT MAIN COURSE,1,1,101.634,99.835,5.46,6,4.44,FULL
202101,220208,STAFF RESTAURNT HOT SNACK ITEM,1,1,96.504,100,1.6,0.57,1.2,PARTIAL
202101,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,101.27,99.615,1.52,0.63,1.14,FULL
202101,220210,SECONDARY SCHOOL- CAFETERIA,1,1,101.27,100.411,1.52,0.66,1.14,FULL
202101,220212,STAFF RESTAURANT SANDWICH,1,1,96.8,100,1.68,0.57,1.26,PARTIAL
202101,220214,STAFF RESTAURANT MAIN COURSE,1,1,96.041,100,1.68,0.57,1.26,PARTIAL
202101,220301,FISH & CHIPS TAKEAWAY,1,1,104.265,100.116,1.82,1.44,1.48,
202101,220303,SANDWICH-TAKE-AWAY (COLD),1,1,103.467,100.049,3.64,3.06,2.96,
202101,220305,TEA -TAKE-AWAY,1,1,100.214,99.663,0.91,0.36,0.74,
202101,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,100.878,99.835,0.91,1.08,0.74,FULL
202101,220316,PIZZA TAKEAWAY OR DELIVERED,1,1,106.679,100.948,1.82,1.44,1.48,
202101,220318,INDIAN TAKEAWAY,1,1,103.839,100.794,1.82,1.44,1.48,
202101,220319,CHINESE TAKEAWAY,1,1,104.229,100.073,1.82,1.44,1.48,
202101,220320,TAKEAWAY SOFT DRINK,1,1,102.962,99.989,0.91,0.36,0.74,
202101,220321,TAKEAWAY COFFEE LATTE,1,1,98.721,99.837,0.91,0.36,0.74,
202101,220323,KEBAB- TAKEAWAY,1,1,106.365,100.892,1.82,1.44,1.48,
202101,220324,CINEMA POPCORN,1,1,101.954,99.835,0.91,0.9,0.74,FULL
202101,220325,VENDING MACHINE - SOFT DRINK,1,1,102.793,99.835,0.91,0.36,0.74,FULL
202101,220326,TAKEAWAY CHICKEN & CHIPS,1,1,103.459,99.712,1.82,1.44,1.48,
202101,220327,T'AWAY COOKED SAVOURY PASTRY,1,1,102.056,100.685,1.82,1.44,1.48,
202101,220328,BURGER IN A BUN EAT IN OR TAKE,1,1,102.826,99.973,1.82,1.44,1.48,
202101,310102,DRAUGHT BITTER (PER PINT),1,1,101.698,99.835,3.64,3.99,2.96,FULL
202101,310104,DRAUGHT STOUT PER PINT,1,1,102.657,99.835,0.91,1.14,0.74,FULL
202101,310109,LAGER - PINT 3.4-4.2%,1,1,102.497,99.835,5.46,5.51,4.44,FULL
202101,310110,PREMIUM LAGER - PINT 4.3-7.5%,1,1,99.664,99.835,3.64,4.18,2.96,FULL
202101,310111,BOTTLED PREMIUM LAGER 4.3-7.5%,1,1,102.529,99.835,1.82,1.52,1.48,FULL
202101,310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,1,1,102.402,99.835,2.73,2.66,2.22,FULL
202101,310207,BITTER-4CANS-440-500ML,1,1,98.467,100.3,0.35,0.36,0.28,
202101,310215,LAGER 4 BOTTLES- PREMIUM,1,1,96.972,97.668,2.05,1.92,1.64,
202101,310216,LAGER 10 - 24 CANS (440-500ML),1,1,103.575,104.597,1.15,1.08,0.92,
202101,310217,LAGER 10-24 BOTTLES 250-330ML,1,1,96.981,112.697,1,0.96,0.8,
202101,310219,STOUT - 4 CAN PACK,1,1,95.305,101.337,0.1,0.12,0.08,
202101,310220,SPEC'Y BEER BOTT 500ML 4-5.5,1,1,97.964,99.33,0.35,0.36,0.28,
202101,310221,APPLE CIDER 4 CAN PK 440-500ML,1,1,101.568,100.814,0.54,0.6,0.42,
202101,310222,CIDER FLAVOURED BOTT 500-568ML,1,1,98.415,99.946,0.45,0.6,0.35,
202101,310301,WHISKY (PER NIP) SPECIFY ML,1,1,99.913,99.835,1.82,2.31,1.48,FULL
202101,310302,VODKA (PER NIP) SPECIFY ML,1,1,97.339,99.835,3.64,4.2,2.96,FULL
202101,310306,BOTTLE OF MIXER 125-200ML,1,1,102.194,99.835,0.91,0.63,0.74,FULL
202101,310307,LIQUEUR PER NIP   SPECIFY ML,1,1,95.81,99.835,2.73,2.94,2.22,FULL
202101,310309,SPIRIT BASED DRINK 275ML,1,1,102.877,99.835,0.91,0.42,0.74,FULL
202101,310310,"WINE, PER 175 - 250 ML SERVING",1,1,102.529,99.835,3.64,3.78,2.96,FULL
202101,310315,BOTTLE OF WINE 70-75CL,1,1,106.014,99.835,3.64,3.78,2.96,FULL
202101,310316,GIN PER NIP,1,1,95.604,99.835,2.73,2.94,2.22,FULL
202101,310401,WHISKY-70 CL BOTTLE,1,1,101.773,106.204,1.74,1.92,1.45,
202101,310403,VODKA-70 CL BOTTLE,1,1,101.738,102.164,1.62,1.76,1.35,
202101,310405,BRANDY 70CL BOTTLE,1,1,105.167,112.4,0.42,0.48,0.35,
202101,310406,FORTIFIED WINE  (70-75CL),1,1,102.762,117.143,0.36,0.32,0.28,
202101,310419,WHITE WINE- EUROPEAN 75CL,1,1,99.112,97.762,1.17,1.44,0.91,
202101,310420,WHITE WINE- NEW WORLD 75CL,1,1,100.981,106.286,1.89,2.24,1.47,
202101,310421,RED WINE- EUROPEAN 75CL,1,1,99.157,103.52,1.08,1.28,0.84,
202101,310422,RED WINE- NEW WORLD 75CL,1,1,102.98,101.999,1.62,1.92,1.26,
202101,310423,BOTTLE OF CHAMPAGNE 75 CL,1,1,99.39,117.869,0.27,0.32,0.21,
202101,310425,ROSE WINE-75CL BOTTLE,1,1,102.764,105.75,0.72,0.8,0.56,
202101,310426,SPARKLING WINE 75CL MIN 11%ABV,1,1,99.794,104.064,0.9,1.12,0.7,
202101,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,99.405,103.225,0.42,0.48,0.35,
202101,310428,CREAM LIQUER 70CL-1LT 14-20%,1,1,98.14,131.246,0.18,0.16,0.15,
202101,310429,GIN BOTTLE 70CL,1,1,99.395,102.501,1.2,1.28,1,
202101,310430,PRE MIXED SPIRIT 250-330ML,1,1,101.446,100.512,0.42,0.48,0.35,
202101,320108,CIGARETTES 8,1,1,107.71,100.033,2.6,2.7,2.08,
202101,320115,CIGARETTES 15,1,1,105.285,100.403,6,6.12,4.8,
202101,320122,20 FILTER - OTHER BRAND,1,1,107.588,99.882,4.4,4.32,3.52,
202101,320123,ELECTRONIC CIGARETTE REFILL/LI,1,0,98.904,99.96,0.2,0.36,0.16,
202101,320124,E-CIG REFILL BOTTL/CART 2-10ML,1,1,98.508,99.209,0.2,0.36,0.16,
202101,320125,CIGARETTES 21,1,1,104.623,99.608,4.2,4.14,3.36,
202101,320205,5 CIGARS: SPECIFY BRAND,1,1,105.816,99.232,0.2,0.24,0.16,
202101,320206,HAND ROLLING TOBACCO PACK 30GM,1,1,105.991,100.618,2.2,3.76,1.76,
202101,410105,LOCAL AUTH RENT - SCOTLAND,1,0,103.281,100,1.68,1.64,1.36,
202101,410107,UNIVERSITY ACCOMODATION FEES,1,0,101.258,100,2.2,0,1.76,
202101,410108,RSL RENTS,1,2,103.169,100.509,15.96,16.4,12.92,
202101,410111,IMPUTED RENTS - ENGLAND,1,0,101.325,100.158,0,0,141.81,
202101,410112,IMPUTED RENTS - WALES,1,0,100.805,100.132,0,0,6.52,
202101,410113,IMPUTED RENTS - SCOTLAND,1,0,101.235,100.178,0,0,11.41,
202101,410114,IMPUTED RENTS - N.IRELAND,1,0,99.871,99.02,0,0,3.26,
202101,410115,PRIVATE RENTED PROPERTY,2,0,101.818,100.04,55.44,56.58,44.88,
202101,410201,MORTGAGE INTEREST PAYMENTS,1,0,92.488,100.05,0,24,0,
202101,410401,E & W SEWERAGE CHARGE,2,0,94.858,100,5.46,6.24,4.55,
202101,410402,ENGLAND & WALES WATER CHARGES,2,0,98.076,100,4.55,5.59,3.64,
202101,410403,SCOTLAND WATER CHARGES,1,0,100.876,100,0.45,0.52,0.36,
202101,410405,SCOTTISH SEWERAGE CHARGE,1,0,100.867,100,0.54,0.65,0.45,
202101,410508,PLUMBER-DAYTIME HOURLY RATE,2,1,100.435,99.811,0.7,2.97,0.35,
202101,410509,ELECTRICIAN-DAYTIME RATE/HOUR,2,1,100.4,99.828,0.44,2.07,0.22,
202101,410517,DECORATOR-DAILY RATE;SPEC HRS,2,1,100.463,100.493,0.44,1.98,0.22,
202101,410518,CARPENTER HOURLY RATE,2,1,100.647,100.039,0.42,1.98,0.21,
202101,410602,READY-MIXED FILLER-INT USE,1,1,101.292,100.931,0.05,0.21,0.05,
202101,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,101.794,99.763,0.1,0.42,0.1,
