INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202103,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,100.613,100.805,0.66,0.63,0.54, 
202103,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,99.624,99.624,0.11,0.06,0.09, 
202103,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,99.747,99.708,0.66,0.54,0.54, 
202103,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,99.817,99.812,2.31,1.89,1.89, 
202103,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,96.676,95.738,0.22,0.21,0.18, 
202103,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,102.191,102.445,0.22,0.3,0.18, 
202103,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,108.759,107.87,1.1,1.52,0.9, 
202103,211808,CHILLED POT DESSERT 125-200G,1,1,98.995,98.806,0.77,0.84,0.63, 
202103,211814,YOGHURT-SMALL INDIVIDUAL,1,1,99.673,99.88,0.66,0.84,0.54, 
202103,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,99.992,100.081,0.44,0.48,0.36, 
202103,211816,POWDERED BABY FORMULA 400-900G,1,1,95.919,95.998,0.33,0.32,0.27, 
202103,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,103.638,103.774,0.84,0.64,0.63, 
202103,211904,TEA BAGS-2-PACKET OF 240,1,1,99.742,99.885,0.24,0.19,0.18, 
202103,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,1,96.069,95.967,0.24,0.17,0.18, 
202103,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,97.7,97.534,0.99,0.9,0.77, 
202103,212006,FRUIT JUICE NOT ORANGE 1L,1,1,101.147,101.158,0.54,0.54,0.42, 
202103,212008,LEMONADE-2 LITRE BOTTLE,1,1,94.411,94.322,0.18,0.18,0.14, 
202103,212010,MINERAL WATER STILL 1.5-2L,1,1,97.468,98.204,0.36,0.54,0.28, 
202103,212015,FIZZY ENERGY DRINK 250-500ML,1,1,103.886,104.837,1.17,1.08,0.91, 
202103,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,89.19,89.753,0.99,0.9,0.77, 
202103,212017,FIZZY BOTTLED DRINK 500ML,1,1,100.825,100.826,1.44,1.35,1.12, 
202103,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,117.473,114.971,0.09,0.09,0.07, 
202103,212021,BOTTLE STILL WATER 500ML,1,1,98.411,97.393,0.18,0.27,0.14, 
202103,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,1,95.082,96.116,0.63,0.63,0.49, 
202103,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,101.536,102.647,0.36,0.36,0.28, 
202103,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,105.797,105.571,0.36,0.54,0.28, 
202103,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,1,93.058,92.846,0.72,0.63,0.56, 
202103,212026,"COLA DRINK, DIET 1.25-2LTR",1,1,95.966,96.913,0.72,0.72,0.56, 
202103,212027,FRUIT/VEG SMOOTHIE,1,1,92.916,92.859,0.27,0.27,0.21, 
202103,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,95.541,97.868,0.7,0.32,0.55, 
202103,212106,JAR OF JAM-340-454G,1,1,103.044,102.358,0.84,0.49,0.66, 
202103,212107,HONEY JAR/BOTTLE 340G-454G,1,1,95.924,95.265,0.28,0.19,0.22, 
202103,212202,MINTS,1,1,99.298,99.115,0.14,0.14,0.11, 
202103,212211,CHOCOLATE 4,1,1,99.668,99.707,0.84,2.1,0.66, 
202103,212214,FRUIT PASTILLES 2,1,1,100.065,100.066,0.56,1.26,0.44, 
202103,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,99.662,99.704,0.14,0.28,0.11, 
202103,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,94.082,93.899,1.96,1.82,1.54, 
202103,212222,CHOCOLATE 10,1,1,99.04,99.134,2.24,2.1,1.76,PARTIAL
202103,212223,BRAND CHOC SWEETS 90-185G BAG,1,1,98.932,99.055,0.7,0.7,0.55, 
202103,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,1,94.003,94.676,0.7,1.68,0.55, 
202103,212225,CHOCOLATE LARGE BAR 100-200G,1,1,90.824,92.015,2.1,2.1,1.65, 
202103,212226,CHOCOLATE 12,1,1,100.802,100.556,0.56,1.54,0.44, 
202103,212228,MALTED CHOCOLATE SWEETS,1,1,97.337,97.245,0.14,0.28,0.11, 
202103,212360,POTATOES-OLD WHITE PER KG,1,0,98.222,97.867,0.6,0.62,0.48, 
202103,212361,POTATOES- BAKING PER KG,1,0,105.303,105.828,0.15,0.17,0.12, 
202103,212399,POTATOES-NEW-LOOSE-PER KG,1,0,97.685,95.287,0.15,0.21,0.12, 
202103,212402,POTATO CRISPS 25G-50G,1,1,100.296,100.225,0.75,0.45,0.6, 
202103,212404,POTATO CRISPS-MULTI-PACK,1,1,107.397,105.737,1.65,1.02,1.32, 
202103,212405,FROZEN CHIPS 900G-1.5KG,1,1,101.837,102.135,1.05,0.96,0.84, 
202103,212408,PREMIUM POTATO CRISPS/CHIPS,1,1,88.505,88.299,0.6,0.3,0.48, 
202103,212409,P'PARED MASHED POTATO 400-650G,1,1,97.227,97.234,0.3,0.27,0.24, 
202103,212504,FRESH VEG-CAULIFLOWER-EACH,1,1,99.723,99.598,0.45,0.49,0.36,PARTIAL
202103,212510,FRESH VEG-CUCUMBER-WHOLE,1,1,98.51,99.285,0.3,0.35,0.24,PARTIAL
202103,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,96.558,97.658,0.3,0.35,0.24,PARTIAL
202103,212515,FRESH VEG-TOMATOES-PER KG,1,1,99.678,99.807,1.05,1.12,0.84,PARTIAL
202103,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,98.347,99.494,0.3,0.28,0.24,PARTIAL
202103,212518,FRESH VEG-CARROTS-PER KG,1,1,99.144,99.554,0.45,0.42,0.36,PARTIAL
202103,212519,FRESH VEG-ONIONS-PER KG,1,1,100.05,100.079,0.6,0.7,0.48,PARTIAL
202103,212520,FRESH VEG-MUSHROOMS-PER KG,1,1,99.09,98.989,0.45,0.56,0.36,PARTIAL
202103,212527,PRE-PACKED SALAD 100-250G,1,1,96.477,97.241,0.45,0.49,0.36, 
202103,212530,FRESH VEG-BROCCOLI-PER KG,1,1,99.552,99.671,0.3,0.35,0.24,PARTIAL
202103,212531,FRESH VEG-COURGETTE-PER KG,1,1,98.375,97.912,0.45,0.49,0.36,PARTIAL
202103,212532,FRESH VEG-PEPPERS -LOOSE OR KG,1,1,100.659,101.105,0.45,0.49,0.36,PARTIAL
202103,212533,VEGETABLE STIR FRY FRESH PACK,1,1,99.921,99.939,0.45,0.42,0.36, 
202103,212535,SWEET POTATO PER KG OR EACH,1,1,99.606,99.197,0.3,0.49,0.24,PARTIAL
202103,212601,CANNED TOMATOES 390-400G,1,1,108.971,107.364,0.3,0.42,0.24, 
202103,212603,"BAKED BEANS, 400-420G TIN",1,1,97.83,98.028,0.45,0.5,0.36, 
202103,212608,CANNED SWEETCORN 198-340G,1,1,100.057,100.079,0.45,0.52,0.36, 
202103,212609,FROZEN GARDEN PEAS 800G-1KG,1,1,99.559,98.967,0.15,0.24,0.12, 
202103,212612,FROZEN PRE-PREPARED VEGTABLES,1,1,99.168,99.112,0.3,0.32,0.24, 
202103,212709,ORANGES-CLASS 1-EACH,1,1,99.334,99.1,0.36,0.32,0.27,PARTIAL
202103,212710,AVOCADO PEAR-EACH,1,1,109.15,108.771,0.72,0.56,0.54,PARTIAL
202103,212712,KIWI FRUIT-EACH,1,1,103.962,106.004,0.24,0.16,0.18,PARTIAL
202103,212715,GRAPEFRUIT-EACH,1,1,100.639,101.075,0.36,0.24,0.27,PARTIAL
202103,212716,APPLES-COOKING-PER KG,1,1,100.315,100.404,0.24,0.16,0.18,PARTIAL
202103,212717,APPLES-DESSERT-PER KG,1,1,101.687,100.861,0.84,0.72,0.63,PARTIAL
202103,212718,PEARS-DESSERT-PER KG,1,1,101.73,100.435,0.24,0.24,0.18,PARTIAL
202103,212719,BANANAS-PER KG,1,1,100.193,100.088,1.2,0.96,0.9,PARTIAL
202103,212720,STRAWBERRIES PER KG OR PUNNET,1,1,89.838,96.127,1.08,0.88,0.81,PARTIAL
202103,212722,GRAPES-PER KG,1,1,101.912,101.948,0.84,0.72,0.63,PARTIAL
202103,212725,SMALL TYPE ORANGES PER PACK/KG,1,1,101.16,103.056,0.36,0.24,0.27,PARTIAL
202103,212726,PLUMS PER KG/PACK,1,1,98.228,97.557,0.72,0.56,0.54,PARTIAL
202103,212728,PINEAPPLE EACH,1,1,104.018,104.463,0.24,0.24,0.18, 
202103,212730,FRUIT FRESH SNACKING 150-350G,1,1,97.121,98.213,0.48,0.4,0.36, 
202103,212731,MELON EACH EG HONEYDEW,1,1,99.085,99.579,0.24,0.24,0.18, 
202103,212732,LEMON EACH,1,1,100.35,100.917,0.24,0.24,0.18,PARTIAL
202103,212733,BLUEBERRIES PUNNET OR PER KG,1,1,105.179,103.389,0.72,0.64,0.54,PARTIAL
202103,212734,RASPBERRIES PUNNET OR PER KG,1,1,99.558,100.299,0.6,0.48,0.45,PARTIAL
202103,212806,PACKET OF PEANUTS 150-300G,1,1,98.468,98.999,1.32,1.22,0.99, 
202103,212807,CANNED FRUIT-400-450G,1,1,100.06,100.005,0.48,0.32,0.36, 
202103,212808,DRIED FRUIT - EG APRICOTS,1,1,99.904,99.892,0.48,0.46,0.36, 
202103,212905,VEGETABLE PICKLE 280-520G,1,1,97.297,96.863,0.15,0.13,0.12, 
202103,212910,CANNED SOUP-390-425G,1,1,101.102,101.154,0.33,0.65,0.22, 
202103,212917,TOMATO KETCHUP BOTTLE 340-570G,1,1,100.096,100.965,0.45,1.04,0.3, 
202103,212918,FRZN READY-COOKD MEAL SERVES 1,1,1,100.682,100.937,0.18,0.65,0.12, 
202103,212923,COOK-IN SAUCE-JAR/CAN 350-520G,1,1,98.514,98.503,0.51,1.17,0.34, 
202103,212928,FROZ VEG BURGER/GRILL 180-454G,1,1,100.33,99.124,0.75,0.78,0.6, 
202103,212930,MAYONNAISE 390-500G/420-540MLS,1,1,100.982,101.256,0.42,0.91,0.28, 
202103,212933,ICE CREAM 450ML-1L,1,1,93.265,94.148,1.12,0.65,0.88, 
202103,212934,DRIED POTTED SNACK 50-120G,1,1,109.072,110.82,0.38,1.3,0.3, 
202103,212936,CHILLED READY MEAL-MEAT-SERVS1,1,1,98.871,98.873,0.48,1.69,0.32, 
202103,212937,CHILLED READY MEAL-FISH/VEG,1,1,97.693,97.797,0.48,1.69,0.32, 
202103,212938,CHOCOLATE COVERED ICE CREAM,1,1,100.26,99.106,0.98,0.52,0.77, 
202103,212939,CHILLED PIZZA EACH 300-600G,1,1,96.568,97.318,0.95,1.17,0.75, 
202103,212940,PROTEIN POWDER 900G-2KG,1,1,105.541,106.216,0.15,0.26,0.1, 
202103,212941,QUICHE 340G-450G,1,1,93.085,93.64,0.19,0.26,0.15, 
202103,212942,VEGETABLE CRISPS PACK 80-125G,1,1,106.435,108.106,0.3,0.13,0.24, 
202103,213003,COFFEE-INSTANT-100G JAR,1,1,106.366,104.049,1.52,1.2,1.14, 
202103,213005,HOT CHOCOLATE DRINK INSTANT,1,1,100.197,100.166,0.32,0.16,0.24, 
202103,213006,COFFEE PODS PACK 8-16,1,1,99.701,99.888,0.36,0.28,0.27, 
202103,213007,COFFEE SACHETS PACK,1,1,99.848,99.788,0.48,0.36,0.36, 
202103,220107,PUB -HOT MEAL,1,1,100.633,100.372,4.14,4.8,3.24,FULL
202103,220116,LEMONADE/COLA DRAUGHT,1,1,100.633,100.372,1.38,1.2,1.08,FULL
202103,220117,BOTTLED MINERAL WATER,1,1,100.633,100.372,0.69,1.2,0.54,FULL
202103,220120,IN STORE CAFETERIA MEAL,1,1,100.633,100.372,3.45,4.08,2.7,FULL
202103,220121,RESTAURANT CUP OF COFFEE,1,1,100.633,100.372,1.38,1.2,1.08,FULL
202103,220122,RESTAURANT - SWEET COURSE,1,1,100.633,100.372,2.07,2.4,1.62,FULL
202103,220123,ONBOARD CATERING,1,0,100.633,100.372,0.69,0.48,0.54, 
202103,220124,MUFFIN/INDIVIDUAL CAKE,1,1,100.633,100.372,2.76,2.64,2.16,FULL
202103,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,100.633,100.372,1.38,1.2,1.08,FULL
202103,220128,RESTAURANT MAIN COURSE,1,1,100.633,100.372,4.14,4.8,3.24,FULL
202103,220208,STAFF RESTAURNT HOT SNACK ITEM,1,1,100.374,100.406,0.9,0.6,0.9,FULL
202103,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,100.065,100.067,0.6,0.4,0.6,FULL
202103,220210,SECONDARY SCHOOL- CAFETERIA,1,1,100.065,100.067,0.6,0.4,0.6,FULL
202103,220214,STAFF RESTAURANT MAIN COURSE,1,1,100.374,100.406,0.9,0.6,0.9,FULL
202103,220301,FISH & CHIPS TAKEAWAY,1,1,100.432,100.4,1.38,1.53,1.08, 
202103,220303,SANDWICH-TAKE-AWAY (COLD),1,1,100.54,100.697,2.76,2.72,2.16, 
202103,220305,TEA -TAKE-AWAY,1,1,100.117,99.958,0.69,0.17,0.54, 
202103,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,100.633,100.372,0.69,0.85,0.54,FULL
202103,220316,PIZZA TAKEAWAY OR DELIVERED,1,1,100.056,100.347,1.38,1.53,1.08, 
202103,220318,INDIAN TAKEAWAY,1,1,99.993,99.982,1.38,1.53,1.08, 
202103,220319,CHINESE TAKEAWAY,1,1,100.081,100.06,1.38,1.53,1.08, 
202103,220320,TAKEAWAY SOFT DRINK,1,1,100.828,100.816,0.69,0.34,0.54, 
202103,220321,TAKEAWAY COFFEE LATTE,1,1,100.16,100.238,0.69,0.17,0.54, 
202103,220323,KEBAB- TAKEAWAY,1,1,100.82,100.731,1.38,1.36,1.08, 
202103,220324,CINEMA POPCORN,1,1,100.633,100.372,0.69,0.68,0.54,FULL
202103,220325,VENDING MACHINE - SOFT DRINK,1,1,100.633,100.372,0.69,0.17,0.54,FULL
202103,220326,TAKEAWAY CHICKEN & CHIPS,1,1,100.85,100.708,1.38,1.36,1.08, 
202103,220327,T'AWAY COOKED SAVOURY PASTRY,1,1,99.636,99.627,1.38,1.53,1.08, 
202103,220328,BURGER IN A BUN EAT IN OR TAKE,1,1,100.88,100.913,1.38,1.53,1.08, 
202103,310102,DRAUGHT BITTER (PER PINT),1,1,100.633,100.372,2.76,2.8,2.16,FULL
202103,310104,DRAUGHT STOUT PER PINT,1,1,100.633,100.372,0.69,0.84,0.54,FULL
202103,310109,LAGER - PINT 3.4-4.2%,1,1,100.633,100.372,3.45,4.06,2.7,FULL
202103,310110,PREMIUM LAGER - PINT 4.3-7.5%,1,1,100.633,100.372,2.76,3.22,2.16,FULL
202103,310111,BOTTLED PREMIUM LAGER 4.3-7.5%,1,1,100.633,100.372,1.38,1.12,1.08,FULL
202103,310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,1,1,100.633,100.372,2.07,1.96,1.62,FULL
202103,310207,BITTER-4CANS-440-500ML,1,1,99.926,99.915,0.42,0.42,0.35, 
202103,310215,LAGER 4 BOTTLES- PREMIUM,1,1,103.707,103.724,2.46,2.31,2.05, 
202103,310216,LAGER 10 - 24 CANS (440-500ML),1,1,97.488,97.502,1.38,1.26,1.15, 
202103,310217,LAGER 10-24 BOTTLES 250-330ML,1,1,95.307,95.952,1.2,1.12,1, 
202103,310219,STOUT - 4 CAN PACK,1,1,98.298,98.384,0.12,0.14,0.1, 
202103,310220,SPEC'Y BEER BOTT 500ML 4-5.5,1,1,101.096,101.108,0.42,0.42,0.35, 
202103,310221,APPLE CIDER 4 CAN PK 440-500ML,1,1,98.992,99.078,0.6,0.7,0.48, 
202103,310222,CIDER FLAVOURED BOTT 500-568ML,1,1,98.673,98.567,0.5,0.63,0.4, 
202103,310301,WHISKY (PER NIP) SPECIFY ML,1,1,100.633,100.372,1.38,1.5,1.08,FULL
202103,310302,VODKA (PER NIP) SPECIFY ML,1,1,100.633,100.372,2.76,2.85,2.16,FULL
202103,310306,BOTTLE OF MIXER 125-200ML,1,1,100.633,100.372,0.69,0.45,0.54,FULL
202103,310307,LIQUEUR PER NIP   SPECIFY ML,1,1,100.633,100.372,1.38,1.95,1.08,FULL
202103,310309,SPIRIT BASED DRINK 275ML,1,1,100.633,100.372,0.69,0.3,0.54,FULL
202103,310310,"WINE, PER 175 - 250 ML SERVING",1,1,100.633,100.372,2.76,2.7,2.16,FULL
202103,310315,BOTTLE OF WINE 70-75CL,1,1,100.633,100.372,2.76,2.7,2.16,FULL
202103,310316,GIN PER NIP,1,1,100.633,100.372,2.76,2.55,2.16,FULL
202103,310401,WHISKY-70 CL BOTTLE,1,1,96.135,96.301,1.89,1.98,1.35, 
202103,310403,VODKA-70 CL BOTTLE,1,1,97.613,97.997,1.89,1.98,1.35, 
202103,310405,BRANDY 70CL BOTTLE,1,1,95.94,96.612,0.49,0.54,0.35, 
202103,310406,FORTIFIED WINE  (70-75CL),1,1,96.237,96.296,0.4,0.36,0.32, 
202103,310419,WHITE WINE- EUROPEAN 75CL,1,1,102.476,102.813,1.3,1.62,1.04, 
202103,310420,WHITE WINE- NEW WORLD 75CL,1,1,100.281,100.353,2.1,2.52,1.68, 
202103,310421,RED WINE- EUROPEAN 75CL,1,1,99.338,99.471,1.2,1.44,0.96, 
202103,310422,RED WINE- NEW WORLD 75CL,1,1,100.653,100.938,1.8,2.16,1.44, 
202103,310423,BOTTLE OF CHAMPAGNE 75 CL,1,1,93.373,93.896,0.3,0.36,0.24, 
202103,310425,ROSE WINE-75CL BOTTLE,1,1,96.265,96.978,0.8,0.9,0.64, 
202103,310426,SPARKLING WINE 75CL MIN 11%ABV,1,1,99.342,99.663,1,1.26,0.8, 
202103,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,95.65,96.039,0.49,0.54,0.35, 
202103,310428,CREAM LIQUER 70CL-1LT 14-20%,1,1,95.138,94.373,0.21,0.18,0.15, 
202103,310429,GIN BOTTLE 70CL,1,1,99.867,100.267,1.54,1.62,1.1, 
202103,310430,PRE MIXED SPIRIT 250-330ML,1,1,100.2,100.166,0.49,0.54,0.35, 
202103,320108,CIGARETTES 8,1,1,100.25,100.244,3.08,2.55,2.38, 
202103,320115,CIGARETTES 15,1,1,99.779,99.781,6.6,5.44,5.1, 
202103,320122,20 FILTER - OTHER BRAND,1,1,100.319,100.347,4.62,3.91,3.57, 
202103,320123,ELECTRONIC CIGARETTE REFILL/LI,1,0,100.272,100.258,0.44,0.68,0.34, 
202103,320124,E-CIG REFILL BOTTL/CART 2-10ML,1,1,100.311,100.304,0.44,0.68,0.34, 
202103,320125,CIGARETTES 21,1,1,100.36,100.354,4.62,3.74,3.57, 
202103,320205,5 CIGARS: SPECIFY BRAND,1,1,101.397,101.167,0.22,0.32,0.17, 
202103,320206,HAND ROLLING TOBACCO PACK 30GM,1,1,98.366,98.088,1.98,3.68,1.53, 
202103,410105,LOCAL AUTH RENT - SCOTLAND,1,0,100,100,1.88,1.58,1.48, 
202103,410107,UNIVERSITY ACCOMODATION FEES,1,0,100,100,1.65,0,1.32, 
202103,410108,RSL RENTS,1,2,100,100,17.86,15.8,14.06, 
202103,410111,IMPUTED RENTS - ENGLAND,1,0,100.14,100.14,0,0,160.95, 
202103,410112,IMPUTED RENTS - WALES,1,0,100.065,100.065,0,0,7.4, 
202103,410113,IMPUTED RENTS - SCOTLAND,1,0,100.328,100.328,0,0,12.95, 
202103,410114,IMPUTED RENTS - N.IRELAND,1,0,100,100,0,0,3.7, 
202103,410115,PRIVATE RENTED PROPERTY,2,0,100.274,100.16,62.04,54.51,48.84, 
202103,410201,MORTGAGE INTEREST PAYMENTS,1,0,100.274,100.274,0,24,0, 
202103,410401,E & W SEWERAGE CHARGE,2,0,100,100,5.46,6.24,4.55, 
202103,410402,ENGLAND & WALES WATER CHARGES,2,0,100,100,4.55,5.59,3.64, 
202103,410403,SCOTLAND WATER CHARGES,1,0,100,100,0.45,0.52,0.36, 
202103,410405,SCOTTISH SEWERAGE CHARGE,1,0,100,100,0.54,0.65,0.45, 
202103,410508,PLUMBER-DAYTIME HOURLY RATE,2,1,100,100,0.7,2.88,0.35, 
