INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202201,212942,VEGETABLE CRISPS PACK 80-125G,1,1,102.848,93.669,0.3,0.13,0.24
202201,213003,COFFEE-INSTANT-100G JAR,1,1,110.682,101.569,1.52,1.2,1.14
202201,213005,HOT CHOCOLATE DRINK INSTANT,1,1,102.161,104.291,0.32,0.16,0.24
202201,213006,COFFEE PODS PACK 8-16,1,1,102.382,103.035,0.36,0.28,0.27
202201,213007,COFFEE SACHETS PACK,1,1,100.26,108.44,0.48,0.36,0.36
202201,220107,PUB -HOT MEAL,1,1,102.287,99.486,4.14,4.8,3.24
202201,220116,LEMONADE/COLA DRAUGHT,1,1,103.2,100.127,1.38,1.2,1.08
202201,220117,BOTTLED MINERAL WATER,1,1,104.636,100.716,0.69,1.2,0.54
202201,220120,IN STORE CAFETERIA MEAL,1,1,112.078,101.188,3.45,4.08,2.7
202201,220121,RESTAURANT CUP OF COFFEE,1,1,105.946,99.222,1.38,1.2,1.08
202201,220122,RESTAURANT - SWEET COURSE,1,1,107.328,99.82,2.07,2.4,1.62
202201,220123,ONBOARD CATERING,1,0,104.204,100.578,0.69,0.48,0.54
202201,220124,MUFFIN/INDIVIDUAL CAKE,1,1,107.778,100.718,2.76,2.64,2.16
202201,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,104.183,100.241,1.38,1.2,1.08
202201,220128,RESTAURANT MAIN COURSE,1,1,107.269,100.042,4.14,4.8,3.24
202201,220208,STAFF RESTAURNT HOT SNACK ITEM,1,1,105.68,99.846,0.9,0.6,0.9
202201,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,101.995,100.617,0.6,0.4,0.6
202201,220210,SECONDARY SCHOOL- CAFETERIA,1,1,101.19,99.943,0.6,0.4,0.6
202201,220214,STAFF RESTAURANT MAIN COURSE,1,1,112.872,101.733,0.9,0.6,0.9
202201,220301,FISH & CHIPS TAKEAWAY,1,1,106.884,100.7,1.38,1.53,1.08
202201,220303,SANDWICH-TAKE-AWAY (COLD),1,1,103.445,101.964,2.76,2.72,2.16
202201,220305,TEA -TAKE-AWAY,1,1,105.854,101.834,0.69,0.17,0.54
202201,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,103.903,100.523,0.69,0.85,0.54
202201,220316,PIZZA TAKEAWAY OR DELIVERED,1,1,99.842,99.578,1.38,1.53,1.08
202201,220318,INDIAN TAKEAWAY,1,1,103.044,100.253,1.38,1.53,1.08
202201,220319,CHINESE TAKEAWAY,1,1,104.057,101.07,1.38,1.53,1.08
202201,220320,TAKEAWAY SOFT DRINK,1,1,102.209,100.585,0.69,0.34,0.54
202201,220321,TAKEAWAY COFFEE LATTE,1,1,107.204,100.512,0.69,0.17,0.54
202201,220323,KEBAB- TAKEAWAY,1,1,104.52,100.631,1.38,1.36,1.08
202201,220324,CINEMA POPCORN,1,1,104.61,100.761,0.69,0.68,0.54
202201,220325,VENDING MACHINE - SOFT DRINK,1,1,105.442,100.145,0.69,0.17,0.54
202201,220326,TAKEAWAY CHICKEN & CHIPS,1,1,104.111,100.592,1.38,1.36,1.08
202201,220327,T'AWAY COOKED SAVOURY PASTRY,1,1,105.175,102.564,1.38,1.53,1.08
202201,220328,BURGER IN A BUN EAT IN OR TAKE,1,1,106.389,101.081,1.38,1.53,1.08
202201,310102,DRAUGHT BITTER (PER PINT),1,1,103.02,99.691,2.76,2.8,2.16
202201,310104,DRAUGHT STOUT PER PINT,1,1,103.075,99.265,0.69,0.84,0.54
202201,310109,LAGER - PINT 3.4-4.2%,1,1,104.156,100.122,3.45,4.06,2.7
202201,310110,PREMIUM LAGER - PINT 4.3-7.5%,1,1,104.634,100.143,2.76,3.22,2.16
202201,310111,BOTTLED PREMIUM LAGER 4.3-7.5%,1,1,104.036,99.699,1.38,1.12,1.08
202201,310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,1,1,102.754,99.032,2.07,1.96,1.62
202201,310207,BITTER-4CANS-440-500ML,1,1,100.919,100.336,0.42,0.42,0.35
202201,310215,LAGER 4 BOTTLES- PREMIUM,1,1,101.659,98.482,2.46,2.31,2.05
202201,310216,LAGER 10 - 24 CANS (440-500ML),1,1,98.359,103.017,1.38,1.26,1.15
202201,310217,LAGER 10-24 BOTTLES 250-330ML,1,1,98.859,106.712,1.2,1.12,1
202201,310219,STOUT - 4 CAN PACK,1,1,101.527,102.186,0.12,0.14,0.1
202201,310220,SPEC'Y BEER BOTT 500ML 4-5.5,1,1,100.631,99.903,0.42,0.42,0.35
202201,310221,APPLE CIDER 4 CAN PK 440-500ML,1,1,99.449,100.922,0.6,0.7,0.48
202201,310222,CIDER FLAVOURED BOTT 500-568ML,1,1,101.987,103.365,0.5,0.63,0.4
202201,310301,WHISKY (PER NIP) SPECIFY ML,1,1,94.063,98.602,1.38,1.5,1.08
202201,310302,VODKA (PER NIP) SPECIFY ML,1,1,109.768,100.498,2.76,2.85,2.16
202201,310306,BOTTLE OF MIXER 125-200ML,1,1,102.992,99.959,0.69,0.45,0.54
202201,310307,LIQUEUR PER NIP   SPECIFY ML,1,1,109.353,100.655,1.38,1.95,1.08
202201,310309,SPIRIT BASED DRINK 275ML,1,1,103.993,99.956,0.69,0.3,0.54
202201,310310,"WINE, PER 175 - 250 ML SERVING",1,1,97.567,98.596,2.76,2.7,2.16
202201,310315,BOTTLE OF WINE 70-75CL,1,1,104.906,99.973,2.76,2.7,2.16
202201,310316,GIN PER NIP,1,1,102.415,99.138,2.76,2.55,2.16
202201,310401,WHISKY-70 CL BOTTLE,1,1,99.911,103.262,1.89,1.98,1.35
202201,310403,VODKA-70 CL BOTTLE,1,1,98.881,103.654,1.89,1.98,1.35
202201,310405,BRANDY 70CL BOTTLE,1,1,99.374,105.144,0.49,0.54,0.35
202201,310406,FORTIFIED WINE  (70-75CL),1,1,100.403,104.894,0.4,0.36,0.32
202201,310419,WHITE WINE- EUROPEAN 75CL,1,1,107.446,99.237,1.3,1.62,1.04
202201,310420,WHITE WINE- NEW WORLD 75CL,1,1,102.661,103.291,2.1,2.52,1.68
202201,310421,RED WINE- EUROPEAN 75CL,1,1,101.635,100.349,1.2,1.44,0.96
202201,310422,RED WINE- NEW WORLD 75CL,1,1,103.4,100.62,1.8,2.16,1.44
202201,310423,BOTTLE OF CHAMPAGNE 75 CL,1,1,102.984,107.303,0.3,0.36,0.24
202201,310425,ROSE WINE-75CL BOTTLE,1,1,101.571,102.587,0.8,0.9,0.64
202201,310426,SPARKLING WINE 75CL MIN 11%ABV,1,1,100.58,103.468,1,1.26,0.8
202201,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,102.673,106.042,0.49,0.54,0.35
202201,310428,CREAM LIQUER 70CL-1LT 14-20%,1,1,101.521,129.072,0.21,0.18,0.15
202201,310429,GIN BOTTLE 70CL,1,1,100.391,100.159,1.54,1.62,1.1
202201,310430,PRE MIXED SPIRIT 250-330ML,1,1,100.136,100.041,0.49,0.54,0.35
202201,320108,CIGARETTES 8,1,1,104.965,100.239,3.08,2.55,2.38
202201,320115,CIGARETTES 15,1,1,103.293,100.392,6.6,5.44,5.1
202201,320122,20 FILTER - OTHER BRAND,1,1,105.309,100.185,4.62,3.91,3.57
202201,320123,ELECTRONIC CIGARETTE REFILL/LI,1,0,99.394,100,0.44,0.68,0.34
202201,320124,E-CIG REFILL BOTTL/CART 2-10ML,1,1,100.154,99.409,0.44,0.68,0.34
202201,320125,CIGARETTES 21,1,1,107.29,100.08,4.62,3.74,3.57
202201,320205,5 CIGARS: SPECIFY BRAND,1,1,109.49,100.466,0.22,0.32,0.17
202201,320206,HAND ROLLING TOBACCO PACK 30GM,1,1,107.102,101.294,1.98,3.68,1.53
202201,410105,LOCAL AUTH RENT - SCOTLAND,1,0,103.476,100,1.88,1.58,1.48
202201,410107,UNIVERSITY ACCOMODATION FEES,1,0,101.79,100,1.65,0,1.32
202201,410108,RSL RENTS,1,2,102.231,100.729,17.86,15.8,14.06
202201,410111,IMPUTED RENTS - ENGLAND,1,0,102.41,100.362,0,0,160.95
202201,410112,IMPUTED RENTS - WALES,1,0,101.128,100.117,0,0,7.4
202201,410113,IMPUTED RENTS - SCOTLAND,1,0,102.857,100.263,0,0,12.95
202201,410114,IMPUTED RENTS - N.IRELAND,1,0,104.62,100.037,0,0,3.7
202201,410115,PRIVATE RENTED PROPERTY,2,0,102.7,100.286,62.04,54.51,48.84
202201,410201,MORTGAGE INTEREST PAYMENTS,1,0,100.992,100.278,0,24,0
202201,410401,E & W SEWERAGE CHARGE,2,0,100.889,100,5.46,6.24,4.55
202201,410402,ENGLAND & WALES WATER CHARGES,2,0,102.531,100,4.55,5.59,3.64
202201,410403,SCOTLAND WATER CHARGES,1,0,102.474,100,0.45,0.52,0.36
202201,410405,SCOTTISH SEWERAGE CHARGE,1,0,102.467,100,0.54,0.65,0.45
202201,410508,PLUMBER-DAYTIME HOURLY RATE,2,1,101.854,100.502,0.7,2.88,0.35
202201,410509,ELECTRICIAN-DAYTIME RATE/HOUR,2,1,100.779,100.044,0.44,2.07,0.22
202201,410517,DECORATOR-DAILY RATE;SPEC HRS,2,1,101.715,100,0.44,2.07,0.22
202201,410518,CARPENTER HOURLY RATE,2,1,103.123,100.144,0.42,1.98,0.21
202201,410602,READY-MIXED FILLER-INT USE,1,1,108.675,100.237,0.06,0.4,0.06
202201,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,102.041,99.024,0.09,0.5,0.09
202201,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,101.095,100.658,1.6,1.5,1.28
202201,410614,POWER DRILL-HAMMER ACTION,2,1,105.06,99.978,0.35,0.5,0.28
202201,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,1,1,104.451,98.926,0.06,0.4,0.06
202201,410625,SCREWDRIVER,2,1,111.065,101.491,0.35,0.5,0.28
202201,410629,WALLPAPER PER ROLL,1,1,105.478,97.375,0.16,1,0.16
202201,410631,SHOWER HEAD,2,1,103.778,100.166,0.24,1.5,0.24
202201,410632,HIRE OF DOMES CARPET CLEANER,1,1,107.179,102.023,0.3,0.4,0.24
202201,410633,MDF,1,1,168.714,101.161,0.16,1,0.16
202201,410637,CERAMI TILES 15X15-25X50CM BOX,2,1,109.243,99.081,0.06,0.4,0.06
202201,410638,WOODSCREWS STEEL/ZIN PLATED PK,1,1,108.275,99.701,0.28,0.9,0.21
202201,410639,PAINT GLOSS/EMUL 750ML-2.5LTR,2,1,105.911,100.787,0.17,1,0.17
