INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202111,210319,DOUGHNUT-EACH,1,1,103.387,103.652,0.95,0.98,0.75
202111,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,97.139,99.291,0.95,0.91,0.75
202111,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,109.482,108.025,1.33,1.33,1.05
202111,210323,BISCUITS HALF CHOC 260-400G,1,1,98.769,99.201,0.76,0.77,0.6
202111,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,1,100.426,99.365,0.95,0.98,0.75
202111,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,104.934,105.145,0.84,1.24,0.64
202111,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,105.351,105.534,1.05,1.68,0.8
202111,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,98.079,97.614,0.42,0.52,0.32
202111,210416,BEEF ROASTING JOINT PER KG,1,1,109.301,110.194,0.42,0.56,0.32
202111,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,104.453,104.12,0.63,0.4,0.48
202111,210507,HOME KILLED LAMB SHOULDER KG,1,1,103.943,103.885,1.05,0.6,0.8
202111,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,103.979,104.257,1.05,1,0.8
202111,210802,BACON-GAMMON-PER KG,1,1,101.311,101.633,0.63,0.24,0.48
202111,210808,BACON-BACK-PER KG,1,1,98.592,98.502,1.89,0.76,1.44
202111,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,104.325,104.259,0.84,1.08,0.64
202111,210910,FRESH BONELESS CHICKEN BREAST,1,1,100.987,101.027,1.68,2.36,1.28
202111,210913,ROTISSERIE CHICKEN [WHOLE],1,1,103.685,103.756,0.21,0.2,0.16
202111,210914,FRESH TURKEY DICED/MIN PER KG,1,1,110.901,111.415,0.21,0.36,0.16
202111,211007,CANNED MEAT-STEWED STEAK,1,1,98.303,98.734,0.21,0.18,0.16
202111,211011,INDIVIDUAL MEAT PIE,1,1,100.415,101.155,0.84,0.84,0.64
202111,211014,SAUSAGES-PORK-PER KG,1,1,100.668,101.709,2.1,0.78,1.6
202111,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,98.331,98.712,0.63,0.54,0.48
202111,211023,COOKED HAM PREPACKED SLICED,1,1,97.128,97.79,2.52,1.02,1.92
202111,211024,CONTINENTAL SLICED DELI MEAT,1,1,100.346,99.757,0.84,0.36,0.64
202111,211025,JOINT OV/READ GAM/POR 450-900G,1,1,96.903,95.968,0.21,0.12,0.16
202111,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,102.736,104.538,0.63,0.54,0.48
202111,211027,H K LIVER PER KG STATE TYPE,1,1,107.325,107.835,0.21,0.06,0.16
202111,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,103.752,103.759,0.42,0.54,0.32
202111,211030,MEAT BASED SNACK PACK MAX 400G,1,1,101.403,101.087,0.63,0.72,0.48
202111,211031,COOKED HAM LOOSE PER 100G,1,1,95.461,94.46,0.84,0.3,0.64
202111,211101,FRESH WHITE FISH FILLETS KG,1,1,101.701,101.751,0.32,0.54,0.24
202111,211105,FRESH FISH-SALMON FILLETS-KG,1,1,94.609,96.886,0.6,0.98,0.45
202111,211106,FROZEN PRAWNS PER KG,1,1,99.757,100.014,0.96,0.48,0.72
202111,211207,"CANNED FISH, TUNA, 130G-200G",1,1,104.084,103.101,1.04,1,0.78
202111,211210,FROZEN FISH FINGERS 8-12 PK,1,1,102.21,100.574,0.84,0.78,0.63
202111,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,102.207,102.811,0.24,0.22,0.18
202111,211305,SPREADABLE BUTTER,1,1,106.286,106.486,0.4,0.53,0.4
202111,211306,BUTTER 250G SPEC COO,1,1,101.725,101.621,0.36,0.47,0.36
202111,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,126.42,125.327,0.56,1.1,0.56
202111,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,105.838,105.809,0.6,0.76,0.6
202111,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,107.052,106.39,0.08,0.14,0.08
202111,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,97.531,97.623,1.65,2.04,1.35
202111,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,110.27,110.822,0.55,0.72,0.45
202111,211509,HARD REGIONAL CHEESE PER KG,1,1,98.81,98.89,0.22,0.28,0.18
202111,211510,PARMESAN CHEESE-PER KG,1,1,101.639,101.993,0.33,0.48,0.27
202111,211511,SOFT CONTINENTAL CHEESE - KG,1,1,97.187,97.769,0.33,0.48,0.27
202111,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,104.391,105.222,0.44,0.37,0.36
202111,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,105.708,106.763,0.66,0.63,0.54
202111,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,99.018,99.018,0.11,0.06,0.09
202111,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,105.425,105.382,0.66,0.54,0.54
202111,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,105.285,105.313,2.31,1.89,1.89
202111,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,98.93,99.856,0.22,0.21,0.18
202111,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,105.184,105.776,0.22,0.3,0.18
202111,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,120.723,120.069,1.1,1.52,0.9
202111,211808,CHILLED POT DESSERT 125-200G,1,1,102.811,101.91,0.77,0.84,0.63
202111,211814,YOGHURT-SMALL INDIVIDUAL,1,1,101.438,101.639,0.66,0.84,0.54
202111,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,100.904,100.948,0.44,0.48,0.36
202111,211816,POWDERED BABY FORMULA 400-900G,1,1,101.019,101.171,0.33,0.32,0.27
202111,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,102.215,102.101,0.84,0.64,0.63
202111,211904,TEA BAGS-2-PACKET OF 240,1,1,103.003,103.504,0.24,0.19,0.18
202111,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,1,100.893,101.072,0.24,0.17,0.18
202111,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,94.403,94.838,0.99,0.9,0.77
202111,212006,FRUIT JUICE NOT ORANGE 1L,1,1,104.181,105.232,0.54,0.54,0.42
202111,212008,LEMONADE-2 LITRE BOTTLE,1,1,94.038,94.54,0.18,0.18,0.14
202111,212010,MINERAL WATER STILL 1.5-2L,1,1,112.434,110.01,0.36,0.54,0.28
202111,212015,FIZZY ENERGY DRINK 250-500ML,1,1,100.588,100.75,1.17,1.08,0.91
202111,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,93.543,94.231,0.99,0.9,0.77
202111,212017,FIZZY BOTTLED DRINK 500ML,1,1,97.842,97.768,1.44,1.35,1.12
202111,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,137.135,135.076,0.09,0.09,0.07
202111,212021,BOTTLE STILL WATER 500ML,1,1,100.562,100.904,0.18,0.27,0.14
202111,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,1,103.108,104.296,0.63,0.63,0.49
202111,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,102.896,103.77,0.36,0.36,0.28
202111,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,108.588,109.69,0.36,0.54,0.28
202111,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,1,98.233,97.985,0.72,0.63,0.56
202111,212026,"COLA DRINK, DIET 1.25-2LTR",1,1,94.266,94.501,0.72,0.72,0.56
202111,212027,FRUIT/VEG SMOOTHIE,1,1,103.538,102.26,0.27,0.27,0.21
202111,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,100.338,100.331,0.7,0.32,0.55
202111,212106,JAR OF JAM-340-454G,1,1,111.808,113.113,0.84,0.49,0.66
202111,212107,HONEY JAR/BOTTLE 340G-454G,1,1,97.722,97.766,0.28,0.19,0.22
202111,212202,MINTS,1,1,98.32,98.099,0.14,0.14,0.11
202111,212211,CHOCOLATE 4,1,1,99.348,98.979,0.84,2.1,0.66
202111,212214,FRUIT PASTILLES 2,1,1,101.855,101.607,0.56,1.26,0.44
202111,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,105.277,105.5,0.14,0.28,0.11
202111,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,96.562,96.485,1.96,1.82,1.54
202111,212222,CHOCOLATE 10,1,1,100.868,101.143,2.24,2.1,1.76
202111,212223,BRAND CHOC SWEETS 90-185G BAG,1,1,96.966,97.214,0.7,0.7,0.55
202111,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,1,96.267,96.426,0.7,1.68,0.55
202111,212225,CHOCOLATE LARGE BAR 100-200G,1,1,96.743,96.413,2.1,2.1,1.65
202111,212226,CHOCOLATE 12,1,1,101.638,100.04,0.56,1.54,0.44
202111,212228,MALTED CHOCOLATE SWEETS,1,1,91.884,91.07,0.14,0.28,0.11
202111,212360,POTATOES-OLD WHITE PER KG,1,0,94.416,94.239,0.6,0.62,0.48
202111,212361,POTATOES- BAKING PER KG,1,0,100.1,100.595,0.15,0.17,0.12
202111,212399,POTATOES-NEW-LOOSE-PER KG,1,0,98.521,100.174,0.15,0.21,0.12
202111,212402,POTATO CRISPS 25G-50G,1,1,103.3,103.283,0.75,0.45,0.6
202111,212404,POTATO CRISPS-MULTI-PACK,1,1,108.603,107.256,1.65,1.02,1.32
202111,212405,FROZEN CHIPS 900G-1.5KG,1,1,108.552,108.023,1.05,0.96,0.84
202111,212408,PREMIUM POTATO CRISPS/CHIPS,1,1,93.432,93.391,0.6,0.3,0.48
202111,212409,P'PARED MASHED POTATO 400-650G,1,1,87.621,86.804,0.3,0.27,0.24
202111,212504,FRESH VEG-CAULIFLOWER-EACH,1,1,98.958,98.682,0.45,0.49,0.36
202111,212510,FRESH VEG-CUCUMBER-WHOLE,1,1,100.069,99.808,0.3,0.35,0.24
202111,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,96.353,97.206,0.3,0.35,0.24
202111,212515,FRESH VEG-TOMATOES-PER KG,1,1,101.51,102.613,1.05,1.12,0.84
202111,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,106.693,107.181,0.3,0.28,0.24
202111,212518,FRESH VEG-CARROTS-PER KG,1,1,100.053,100.009,0.45,0.42,0.36
202111,212519,FRESH VEG-ONIONS-PER KG,1,1,104.123,101.133,0.6,0.7,0.48
202111,212520,FRESH VEG-MUSHROOMS-PER KG,1,1,104.336,105.425,0.45,0.56,0.36
202111,212527,PRE-PACKED SALAD 100-250G,1,1,101.328,100.541,0.45,0.49,0.36
202111,212530,FRESH VEG-BROCCOLI-PER KG,1,1,99.564,99.121,0.3,0.35,0.24
202111,212531,FRESH VEG-COURGETTE-PER KG,1,1,97.003,93.523,0.45,0.49,0.36
202111,212532,FRESH VEG-PEPPERS -LOOSE OR KG,1,1,100.643,100.684,0.45,0.49,0.36
202111,212533,VEGETABLE STIR FRY FRESH PACK,1,1,103.814,103.246,0.45,0.42,0.36
202111,212535,SWEET POTATO PER KG OR EACH,1,1,98.142,98.591,0.3,0.49,0.24
202111,212601,CANNED TOMATOES 390-400G,1,1,118.247,117.502,0.3,0.42,0.24
202111,212603,"BAKED BEANS, 400-425G TIN",1,1,102.733,102.687,0.45,0.5,0.36
202111,212608,CANNED SWEETCORN 198-340G,1,1,102.763,102.934,0.45,0.52,0.36
202111,212609,FROZEN GARDEN PEAS 800G-1KG,1,1,99.534,98.769,0.15,0.24,0.12
202111,212612,FROZEN PRE-PREPARED VEGTABLES,1,1,100.255,99.828,0.3,0.32,0.24
202111,212709,ORANGES-CLASS 1-EACH,1,1,106.813,110.167,0.36,0.32,0.27
202111,212710,AVOCADO PEAR-EACH,1,1,107.433,108.309,0.72,0.56,0.54
202111,212712,KIWI FRUIT-EACH,1,1,117.84,116.252,0.24,0.16,0.18
202111,212715,GRAPEFRUIT-EACH,1,1,101.846,102.81,0.36,0.24,0.27
202111,212716,APPLES-COOKING-PER KG,1,1,103.491,103.433,0.24,0.16,0.18
202111,212717,APPLES-DESSERT-PER KG,1,1,110.701,110.254,0.84,0.72,0.63
202111,212718,PEARS-DESSERT-PER KG,1,1,109.428,110.146,0.24,0.24,0.18
202111,212719,BANANAS-PER KG,1,1,101.772,101.603,1.2,0.96,0.9
202111,212720,STRAWBERRIES PER KG OR PUNNET,1,1,121.44,122.091,1.08,0.88,0.81
202111,212722,GRAPES-PER KG,1,1,99.722,100.894,0.84,0.72,0.63
202111,212725,SMALL TYPE ORANGES PER PACK/KG,1,1,106.323,105.888,0.36,0.24,0.27
202111,212726,PLUMS PER KG/PACK,1,1,100.729,99.96,0.72,0.56,0.54
202111,212728,PINEAPPLE EACH,1,1,96.231,96.176,0.24,0.24,0.18
202111,212730,FRUIT FRESH SNACKING 150-350G,1,1,99.855,101.179,0.48,0.4,0.36
202111,212731,MELON EACH EG HONEYDEW,1,1,89.928,88.239,0.24,0.24,0.18
202111,212732,LEMON EACH,1,1,100.367,101.244,0.24,0.24,0.18
202111,212733,BLUEBERRIES PUNNET OR PER KG,1,1,110.421,109.582,0.72,0.64,0.54
202111,212734,RASPBERRIES PUNNET OR PER KG,1,1,93.046,92.642,0.6,0.48,0.45
202111,212806,PACKET OF PEANUTS 150-300G,1,1,105.642,104.076,1.32,1.22,0.99
202111,212807,CANNED FRUIT-400-450G,1,1,100.904,101.358,0.48,0.32,0.36
202111,212808,DRIED FRUIT - EG APRICOTS,1,1,102.376,101.339,0.48,0.46,0.36
202111,212905,VEGETABLE PICKLE 280-520G,1,1,101.86,101.514,0.15,0.13,0.12
202111,212910,CANNED SOUP-390-425G,1,1,103.641,103.689,0.33,0.65,0.22
202111,212917,TOMATO KETCHUP BOTTLE 340-570G,1,1,105.848,107.364,0.45,1.04,0.3
202111,212918,FRZN READY-COOKD MEAL SERVES 1,1,1,101.538,101.694,0.18,0.65,0.12
202111,212923,COOK-IN SAUCE-JAR/CAN 350-520G,1,1,108.525,109.123,0.51,1.17,0.34
202111,212928,FROZ VEG BURGER/GRILL 180-454G,1,1,102.993,102.177,0.75,0.78,0.6
202111,212930,MAYONNAISE 390-500G/420-540MLS,1,1,102.756,103.262,0.42,0.91,0.28
202111,212933,ICE CREAM 450ML-1L,1,1,96.622,96.651,1.12,0.65,0.88
202111,212934,DRIED POTTED SNACK 50-120G,1,1,103.505,104.01,0.38,1.3,0.3
202111,212936,CHILLED READY MEAL-MEAT-SERVS1,1,1,102.009,102.019,0.48,1.69,0.32
202111,212937,CHILLED READY MEAL-FISH/VEG,1,1,104.131,104.55,0.48,1.69,0.32
202111,212938,CHOCOLATE COVERED ICE CREAM,1,1,115.54,115.906,0.98,0.52,0.77
202111,212939,CHILLED PIZZA EACH 300-600G,1,1,98.777,98.388,0.95,1.17,0.75
202111,212940,PROTEIN POWDER 900G-2KG,1,1,105.89,106.728,0.15,0.26,0.1
202111,212941,QUICHE 340G-450G,1,1,100.088,99.921,0.19,0.26,0.15
202111,212942,VEGETABLE CRISPS PACK 80-125G,1,1,103.987,103.872,0.3,0.13,0.24
202111,213003,COFFEE-INSTANT-100G JAR,1,1,105.874,105.412,1.52,1.2,1.14
202111,213005,HOT CHOCOLATE DRINK INSTANT,1,1,99.365,100.007,0.32,0.16,0.24
202111,213006,COFFEE PODS PACK 8-16,1,1,100.969,101.626,0.36,0.28,0.27
202111,213007,COFFEE SACHETS PACK,1,1,97.702,98.111,0.48,0.36,0.36
202111,220107,PUB -HOT MEAL,1,1,102.184,102.22,4.14,4.8,3.24
202111,220116,LEMONADE/COLA DRAUGHT,1,1,102.178,102.416,1.38,1.2,1.08
202111,220117,BOTTLED MINERAL WATER,1,1,103.145,103.399,0.69,1.2,0.54
202111,220120,IN STORE CAFETERIA MEAL,1,1,110.33,110.381,3.45,4.08,2.7
202111,220121,RESTAURANT CUP OF COFFEE,1,1,106.658,106.71,1.38,1.2,1.08
202111,220122,RESTAURANT - SWEET COURSE,1,1,106.729,106.809,2.07,2.4,1.62
202111,220123,ONBOARD CATERING,1,0,103.585,103.569,0.69,0.48,0.54
202111,220124,MUFFIN/INDIVIDUAL CAKE,1,1,106.328,106.939,2.76,2.64,2.16
202111,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,103.165,103.313,1.38,1.2,1.08
202111,220128,RESTAURANT MAIN COURSE,1,1,106.202,106.274,4.14,4.8,3.24
202111,220208,STAFF RESTAURNT HOT SNACK ITEM,1,1,105.523,107.773,0.9,0.6,0.9
202111,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,101.352,101.392,0.6,0.4,0.6
202111,220210,SECONDARY SCHOOL- CAFETERIA,1,1,101.216,101.141,0.6,0.4,0.6
202111,220214,STAFF RESTAURANT MAIN COURSE,1,1,108.741,108.81,0.9,0.6,0.9
202111,220301,FISH & CHIPS TAKEAWAY,1,1,104.797,104.846,1.38,1.53,1.08
202111,220303,SANDWICH-TAKE-AWAY (COLD),1,1,101.085,101.534,2.76,2.72,2.16
202111,220305,TEA -TAKE-AWAY,1,1,104.215,103.864,0.69,0.17,0.54
202111,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,103.211,103.196,0.69,0.85,0.54
202111,220316,PIZZA TAKEAWAY OR DELIVERED,1,1,99.774,100.244,1.38,1.53,1.08
202111,220318,INDIAN TAKEAWAY,1,1,103.078,102.594,1.38,1.53,1.08
202111,220319,CHINESE TAKEAWAY,1,1,102.291,102.146,1.38,1.53,1.08
202111,220320,TAKEAWAY SOFT DRINK,1,1,100.462,99.759,0.69,0.34,0.54
202111,220321,TAKEAWAY COFFEE LATTE,1,1,105.998,106.199,0.69,0.17,0.54
202111,220323,KEBAB- TAKEAWAY,1,1,103.054,102.947,1.38,1.36,1.08
202111,220324,CINEMA POPCORN,1,1,103.675,103.759,0.69,0.68,0.54
202111,220325,VENDING MACHINE - SOFT DRINK,1,1,105.172,105.204,0.69,0.17,0.54
202111,220326,TAKEAWAY CHICKEN & CHIPS,1,1,103.239,102.988,1.38,1.36,1.08
202111,220327,T'AWAY COOKED SAVOURY PASTRY,1,1,102.375,102.162,1.38,1.53,1.08
202111,220328,BURGER IN A BUN EAT IN OR TAKE,1,1,104.045,104.01,1.38,1.53,1.08
202111,310102,DRAUGHT BITTER (PER PINT),1,1,103.124,102.537,2.76,2.8,2.16
202111,310104,DRAUGHT STOUT PER PINT,1,1,103.34,103.467,0.69,0.84,0.54
202111,310109,LAGER - PINT 3.4-4.2%,1,1,103.555,103.781,3.45,4.06,2.7
202111,310110,PREMIUM LAGER - PINT 4.3-7.5%,1,1,103.932,104.093,2.76,3.22,2.16
202111,310111,BOTTLED PREMIUM LAGER 4.3-7.5%,1,1,103.38,102.94,1.38,1.12,1.08
202111,310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,1,1,103.02,103.208,2.07,1.96,1.62
202111,310207,BITTER-4CANS-440-500ML,1,1,100.395,100.346,0.42,0.42,0.35
202111,310215,LAGER 4 BOTTLES- PREMIUM,1,1,103.805,103.276,2.46,2.31,2.05
202111,310216,LAGER 10 - 24 CANS (440-500ML),1,1,98.334,98.236,1.38,1.26,1.15
202111,310217,LAGER 10-24 BOTTLES 250-330ML,1,1,95.384,95.843,1.2,1.12,1
202111,310219,STOUT - 4 CAN PACK,1,1,101.186,101.083,0.12,0.14,0.1
202111,310220,SPEC'Y BEER BOTT 500ML 4-5.5,1,1,99.74,99.663,0.42,0.42,0.35
202111,310221,APPLE CIDER 4 CAN PK 440-500ML,1,1,98.543,98.892,0.6,0.7,0.48
202111,310222,CIDER FLAVOURED BOTT 500-568ML,1,1,99.372,99.603,0.5,0.63,0.4
202111,310301,WHISKY (PER NIP) SPECIFY ML,1,1,94.683,88.775,1.38,1.5,1.08
202111,310302,VODKA (PER NIP) SPECIFY ML,1,1,108.585,109.163,2.76,2.85,2.16
202111,310306,BOTTLE OF MIXER 125-200ML,1,1,102.369,101.251,0.69,0.45,0.54
202111,310307,LIQUEUR PER NIP   SPECIFY ML,1,1,107.831,111.21,1.38,1.95,1.08
202111,310309,SPIRIT BASED DRINK 275ML,1,1,103.698,104.264,0.69,0.3,0.54
202111,310310,"WINE, PER 175 - 250 ML SERVING",1,1,98.049,94.189,2.76,2.7,2.16
202111,310315,BOTTLE OF WINE 70-75CL,1,1,104.387,104.13,2.76,2.7,2.16
202111,310316,GIN PER NIP,1,1,103.091,102.349,2.76,2.55,2.16
202111,310401,WHISKY-70 CL BOTTLE,1,1,101.147,100.88,1.89,1.98,1.35
202111,310403,VODKA-70 CL BOTTLE,1,1,99.471,99.817,1.89,1.98,1.35
202111,310405,BRANDY 70CL BOTTLE,1,1,97.93,97.51,0.49,0.54,0.35
202111,310406,FORTIFIED WINE  (70-75CL),1,1,100.906,101.032,0.4,0.36,0.32
202111,310419,WHITE WINE- EUROPEAN 75CL,1,1,109.608,108.247,1.3,1.62,1.04
202111,310420,WHITE WINE- NEW WORLD 75CL,1,1,102.761,102.679,2.1,2.52,1.68
202111,310421,RED WINE- EUROPEAN 75CL,1,1,102.736,102.3,1.2,1.44,0.96
202111,310422,RED WINE- NEW WORLD 75CL,1,1,100.316,101.635,1.8,2.16,1.44
202111,310423,BOTTLE OF CHAMPAGNE 75 CL,1,1,102.206,102.474,0.3,0.36,0.24
202111,310425,ROSE WINE-75CL BOTTLE,1,1,100.386,100.731,0.8,0.9,0.64
202111,310426,SPARKLING WINE 75CL MIN 11%ABV,1,1,101.968,101.962,1,1.26,0.8
202111,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,99.879,100.118,0.49,0.54,0.35
202111,310428,CREAM LIQUER 70CL-1LT 14-20%,1,1,86.046,86.663,0.21,0.18,0.15
202111,310429,GIN BOTTLE 70CL,1,1,99.349,99.939,1.54,1.62,1.1
202111,310430,PRE MIXED SPIRIT 250-330ML,1,1,99.913,99.984,0.49,0.54,0.35
202111,320108,CIGARETTES 8,1,1,104.726,104.753,3.08,2.55,2.38
202111,320115,CIGARETTES 15,1,1,102.698,102.614,6.6,5.44,5.1
202111,320122,20 FILTER - OTHER BRAND,1,1,105.114,105.103,4.62,3.91,3.57
202111,320123,ELECTRONIC CIGARETTE REFILL/LI,1,0,101.215,101.182,0.44,0.68,0.34
202111,320124,E-CIG REFILL BOTTL/CART 2-10ML,1,1,101.242,101.365,0.44,0.68,0.34
202111,320125,CIGARETTES 21,1,1,106.875,106.853,4.62,3.74,3.57
202111,320205,5 CIGARS: SPECIFY BRAND,1,1,108.447,108.603,0.22,0.32,0.17
202111,320206,HAND ROLLING TOBACCO PACK 30GM,1,1,103.632,103.414,1.98,3.68,1.53
202111,410105,LOCAL AUTH RENT - SCOTLAND,1,0,103.476,103.476,1.88,1.58,1.48
202111,410107,UNIVERSITY ACCOMODATION FEES,1,0,101.79,101.79,1.65,0,1.32
202111,410108,RSL RENTS,1,2,101.491,101.491,17.86,15.8,14.06
202111,410111,IMPUTED RENTS - ENGLAND,1,0,101.684,101.684,0,0,160.95
202111,410112,IMPUTED RENTS - WALES,1,0,100.974,100.974,0,0,7.4
202111,410113,IMPUTED RENTS - SCOTLAND,1,0,101.987,101.987,0,0,12.95
202111,410114,IMPUTED RENTS - N.IRELAND,1,0,104.192,104.192,0,0,3.7
202111,410115,PRIVATE RENTED PROPERTY,2,0,101.992,101.487,62.04,54.51,48.84
202111,410201,MORTGAGE INTEREST PAYMENTS,1,0,100.751,100.751,0,24,0
202111,410401,E & W SEWERAGE CHARGE,2,0,100.889,100.889,5.46,6.24,4.55
202111,410402,ENGLAND & WALES WATER CHARGES,2,0,102.531,102.53,4.55,5.59,3.64
202111,410403,SCOTLAND WATER CHARGES,1,0,102.474,102.474,0.45,0.52,0.36
202111,410405,SCOTTISH SEWERAGE CHARGE,1,0,102.467,102.467,0.54,0.65,0.45
202111,410508,PLUMBER-DAYTIME HOURLY RATE,2,1,101.051,100.948,0.7,2.88,0.35
202111,410509,ELECTRICIAN-DAYTIME RATE/HOUR,2,1,100.732,100.679,0.44,2.07,0.22
202111,410517,DECORATOR-DAILY RATE;SPEC HRS,2,1,101.715,101.589,0.44,2.07,0.22
202111,410518,CARPENTER HOURLY RATE,2,1,102.865,102.592,0.42,1.98,0.21
202111,410602,READY-MIXED FILLER-INT USE,1,1,107.286,106.994,0.06,0.4,0.06
202111,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,101.879,102.003,0.09,0.5,0.09
202111,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,100.07,98.002,1.6,1.5,1.28
202111,410614,POWER DRILL-HAMMER ACTION,2,1,103.348,101.66,0.35,0.5,0.28
202111,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,1,1,104.991,104.932,0.06,0.4,0.06
202111,410625,SCREWDRIVER,2,1,110.735,108.954,0.35,0.5,0.28
202111,410629,WALLPAPER PER ROLL,1,1,106.096,104.493,0.16,1,0.16
202111,410631,SHOWER HEAD,2,1,102.531,101.765,0.24,1.5,0.24
202111,410632,HIRE OF DOMES CARPET CLEANER,1,1,103.887,104.07,0.3,0.4,0.24
202111,410633,MDF,1,1,167.967,167.331,0.16,1,0.16
202111,410637,CERAMI TILES 15X15-25X50CM BOX,2,1,106.696,105.746,0.06,0.4,0.06
202111,410638,WOODSCREWS STEEL/ZIN PLATED PK,1,1,109.094,109.044,0.28,0.9,0.21
