INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202204,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,110.15,111.315,0.6,0.63,0.48
202204,211027,H K LIVER PER KG STATE TYPE,1,1,103.821,103.566,0.2,0.07,0.16
202204,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,102.442,101.987,0.4,0.63,0.32
202204,211030,MEAT BASED SNACK PACK MAX 400G,1,1,104.38,104.719,0.6,0.84,0.48
202204,211031,COOKED HAM LOOSE PER 100G,1,1,103.122,102.949,0.8,0.35,0.64
202204,211101,FRESH WHITE FISH FILLETS KG,1,1,103.679,104.321,0.45,0.62,0.36
202204,211105,FRESH FISH-SALMON FILLETS-KG,1,1,107.011,105.981,0.7,0.96,0.56
202204,211106,FROZEN PRAWNS PER KG,1,1,100.289,100.854,1.25,0.42,1
202204,211207,"CANNED FISH, TUNA, 130G-200G",1,1,106.145,105.465,1.2,0.9,0.96
202204,211210,FROZEN FISH FINGERS 8-12 PK,1,1,103.14,103.494,1.1,0.86,0.88
202204,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,103.626,103.371,0.3,0.24,0.24
202204,211305,SPREADABLE BUTTER,1,1,106.651,106.968,0.48,0.52,0.48
202204,211306,BUTTER 250G SPEC COO,1,1,102.935,102.917,0.42,0.48,0.42
202204,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,98.164,98.393,1.2,1.08,1.2
202204,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,107.693,109.102,0.69,0.72,0.69
202204,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,104.597,103.765,0.21,0.2,0.21
202204,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,105.059,105.39,1.68,2,1.4
202204,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,113.229,113.429,0.6,0.72,0.5
202204,211509,HARD REGIONAL CHEESE PER KG,1,1,104.988,105.302,0.24,0.28,0.2
202204,211510,PARMESAN CHEESE-PER KG,1,1,101.994,101.923,0.36,0.48,0.3
202204,211511,SOFT CONTINENTAL CHEESE - KG,1,1,101.863,102.192,0.48,0.52,0.4
202204,211604,EGGS PER DOZEN OR 2 X 6 BOX,1,1,99.363,99.982,1.2,1,1
202204,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,100.339,100.339,0.12,0.12,0.1
202204,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,105.009,105.315,0.72,0.45,0.6
202204,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,107.037,107.027,2.4,1.77,2
202204,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,101.794,101.82,0.24,0.24,0.2
202204,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,107.21,106.886,0.24,0.42,0.2
202204,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,105.545,105.218,1.44,2.05,1.2
202204,211808,CHILLED POT DESSERT 125-200G,1,1,106.589,107.045,0.96,1.15,0.8
202204,211814,YOGHURT-SMALL INDIVIDUAL,1,1,105.369,105.272,0.6,0.95,0.5
202204,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,101.565,101.732,0.48,0.6,0.4
202204,211816,POWDERED BABY FORMULA 400-900G,1,1,107.321,107.7,0.24,0.25,0.2
202204,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,99.932,100.487,0.36,0.62,0.36
202204,211904,TEA BAGS-2-PACKET OF 240,1,1,102.03,102.073,0.1,0.19,0.1
202204,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,1,105.292,105.573,0.12,0.19,0.12
202204,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,101.396,100.752,0.9,0.81,0.7
202204,212006,FRUIT JUICE NOT ORANGE 1L,1,1,101.108,100.935,0.54,0.54,0.42
202204,212008,LEMONADE-2 LITRE BOTTLE,1,1,107.073,105.564,0.18,0.18,0.14
202204,212010,MINERAL WATER STILL 1.5-2L,1,1,106.912,106.884,0.27,0.36,0.21
202204,212015,FIZZY ENERGY DRINK 250-500ML,1,1,104.398,105.297,1.26,1.17,0.98
202204,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,96.287,96.752,0.9,0.9,0.7
202204,212017,FIZZY BOTTLED DRINK 500ML,1,1,102.642,102.81,1.53,1.44,1.19
202204,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,105.309,104.115,0.09,0.09,0.07
202204,212021,BOTTLE STILL WATER 500ML,1,1,109.716,108.671,0.27,0.45,0.21
202204,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,1,99.41,101.139,0.63,0.63,0.49
202204,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,107.304,107.855,0.36,0.36,0.28
202204,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,111.623,108.208,0.36,0.45,0.28
202204,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,1,104.921,104.665,0.72,0.63,0.56
202204,212026,"COLA DRINK, DIET 1.25-2LTR",1,1,103.513,104.638,0.72,0.72,0.56
202204,212027,FRUIT/VEG SMOOTHIE,1,1,100.645,99.539,0.27,0.27,0.21
202204,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,104.711,102.532,0.48,0.6,0.36
202204,212106,JAR OF JAM-340-454G,1,1,104.666,104.63,0.72,1.02,0.54
202204,212107,HONEY JAR/BOTTLE 340G-454G,1,1,100.754,101.306,0.24,0.38,0.18
202204,212202,MINTS,1,1,100.026,99.965,0.12,0.14,0.09
202204,212211,CHOCOLATE 4,1,1,100.207,100.172,0.72,2.1,0.54
202204,212214,FRUIT PASTILLES 2,1,1,100.524,100.492,0.36,1.26,0.27
202204,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,102.963,103.034,0.12,0.28,0.09
202204,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,91.68,91.15,1.44,1.68,1.08
202204,212222,CHOCOLATE 10,1,1,99.196,99.185,1.92,2.24,1.44
202204,212223,BRAND CHOC SWEETS 90-185G BAG,1,1,102.006,103.354,0.84,0.98,0.63
202204,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,1,100.263,100.915,0.48,1.54,0.36
202204,212225,CHOCOLATE LARGE BAR 100-200G,1,1,101.445,101.046,1.92,2.24,1.44
202204,212226,CHOCOLATE 12,1,1,100.811,100.855,0.48,1.4,0.36
202204,212228,MALTED CHOCOLATE SWEETS,1,1,101.622,101.785,0.12,0.14,0.09
202204,212309,POTATOES-NEW-PER KG,1,1,99.952,98.923,0.16,0.23,0.12
202204,212310,POTATOES- OLD WHITE PER KG,1,1,100.945,99.483,0.48,0.61,0.36
202204,212311,POTATOES- BAKING PR KG,1,1,94.749,93.7,0.16,0.16,0.12
202204,212402,POTATO CRISPS 25G-50G,1,1,99.975,99.925,0.8,0.56,0.6
202204,212404,POTATO CRISPS-MULTI-PACK,1,1,102.571,102.211,2.24,1.44,1.68
202204,212405,FROZEN CHIPS 900G-1.5KG,1,1,102.352,101.573,1.12,1.24,0.84
202204,212408,PREMIUM POTATO CRISPS/CHIPS,1,1,105.948,107.15,0.64,0.44,0.48
202204,212409,P'PARED MASHED POTATO 400-650G,1,1,101.851,100.38,0.32,0.32,0.24
202204,212504,FRESH VEG-CAULIFLOWER-EACH,1,1,97.484,97.381,0.48,0.49,0.36
202204,212510,FRESH VEG-CUCUMBER-WHOLE,1,1,96.964,97.587,0.32,0.35,0.24
202204,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,100.403,100.541,0.32,0.35,0.24
202204,212515,FRESH VEG-TOMATOES-PER KG,1,1,107.357,107.182,1.12,1.12,0.84
202204,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,98.614,97.905,0.32,0.28,0.24
202204,212518,FRESH VEG-CARROTS-PER KG,1,1,89.108,91.306,0.32,0.35,0.24
202204,212519,FRESH VEG-ONIONS-PER KG,1,1,98.992,98.683,0.64,0.7,0.48
202204,212520,FRESH VEG-MUSHROOMS-PER KG,1,1,99.101,98.033,0.64,0.63,0.48
202204,212527,PRE-PACKED SALAD 100-250G,1,1,100.527,99.558,0.48,0.49,0.36
202204,212530,FRESH VEG-BROCCOLI-PER KG,1,1,94.8,95.596,0.32,0.35,0.24
202204,212531,FRESH VEG-COURGETTE-PER KG,1,1,101.755,101.854,0.48,0.49,0.36
202204,212532,FRESH VEG-PEPPERS -LOOSE OR KG,1,1,103.914,105.733,0.48,0.49,0.36
202204,212533,VEGETABLE STIR FRY FRESH PACK,1,1,99.547,99.698,0.32,0.42,0.24
202204,212535,SWEET POTATO PER KG OR EACH,1,1,97.185,97.079,0.32,0.49,0.24
202204,212601,CANNED TOMATOES 390-400G,1,1,93.826,96.604,0.32,0.38,0.24
202204,212603,"BAKED BEANS, 400-425G TIN",1,1,99.36,100.822,0.32,0.46,0.24
202204,212608,CANNED SWEETCORN 198-340G,1,1,101.297,101.542,0.16,0.28,0.12
202204,212609,FROZEN GARDEN PEAS 800G-1KG,1,1,103.17,104.023,0.16,0.26,0.12
202204,212612,FROZEN PRE-PREPARED VEGTABLES,1,1,101.657,101.928,0.32,0.32,0.24
202204,212613,PULSES CAN 390 - 420G,1,1,105.065,107.071,0.32,0.3,0.24
202204,212709,ORANGES-CLASS 1-EACH,1,1,97.095,96.568,0.44,0.4,0.36
202204,212710,AVOCADO PEAR-EACH,1,1,101.335,100.649,0.55,0.48,0.45
202204,212712,KIWI FRUIT-EACH,1,1,96.36,96.76,0.22,0.16,0.18
202204,212715,GRAPEFRUIT-EACH,1,1,101.168,102.269,0.22,0.24,0.18
202204,212716,APPLES-COOKING-PER KG,1,1,101.513,101.155,0.22,0.16,0.18
202204,212717,APPLES-DESSERT-PER KG,1,1,97.87,99.6,0.77,0.72,0.63
202204,212718,PEARS-DESSERT-PER KG,1,1,99.59,99.867,0.22,0.24,0.18
202204,212719,BANANAS-PER KG,1,1,103.552,103.753,0.99,0.88,0.81
202204,212720,STRAWBERRIES PER KG OR PUNNET,1,1,82.25,81.402,1.1,0.96,0.9
202204,212722,GRAPES-PER KG,1,1,99.673,99.599,0.77,0.72,0.63
202204,212725,SMALL TYPE ORANGES PER PACK/KG,1,1,97.415,99.766,0.33,0.24,0.27
202204,212726,PLUMS PER KG/PACK,1,1,97.797,97.541,0.66,0.56,0.54
202204,212728,PINEAPPLE EACH,1,1,99.376,101.066,0.22,0.24,0.18
202204,212730,FRUIT FRESH SNACKING 150-350G,1,1,102.105,102.871,0.44,0.4,0.36
202204,212731,MELON EACH EG HONEYDEW,1,1,107.423,111.408,0.22,0.24,0.18
202204,212732,LEMON EACH,1,1,100.558,100.891,0.22,0.24,0.18
202204,212733,BLUEBERRIES PUNNET OR PER KG,1,1,101.263,102.281,0.66,0.64,0.54
202204,212734,RASPBERRIES PUNNET OR PER KG,1,1,102.206,104.071,0.55,0.48,0.45
202204,212806,PACKET OF PEANUTS 150-300G,1,1,101.1,100.855,1.32,1.28,1.08
202204,212807,CANNED FRUIT-400-450G,1,1,106.767,105.476,0.44,0.28,0.36
202204,212808,DRIED FRUIT - EG APRICOTS,1,1,102.362,102.396,0.44,0.44,0.36
202204,212905,VEGETABLE PICKLE 280-520G,1,1,101.123,100.654,0.16,0.15,0.12
202204,212910,CANNED SOUP-390-425G,1,1,102.326,103.256,0.45,0.6,0.36
202204,212917,TOMATO KETCHUP BOTTLE 340-570G,1,1,102.24,102.314,0.6,0.9,0.48
202204,212918,FRZN READY-COOKD MEAL SERVES 1,1,1,104.935,104.971,0.25,0.6,0.2
202204,212923,COOK-IN SAUCE-JAR/CAN 350-520G,1,1,104.28,104.619,0.95,1.5,0.76
202204,212928,FROZ VEG BURGER/GRILL 180-454G,1,1,106.851,107.524,0.32,0.45,0.24
202204,212930,MAYONNAISE 390-500G/420-540MLS,1,1,114.24,112.849,0.45,0.6,0.36
202204,212933,ICE CREAM 450ML-1L,1,1,97.625,98.515,1.08,0.75,0.81
202204,212934,DRIED POTTED SNACK 50-120G,1,1,99.138,99.414,0.42,0.9,0.34
202204,212936,CHILLED READY MEAL-MEAT-SERVS1,1,1,102.338,102.309,0.8,1.95,0.64
202204,212937,CHILLED READY MEAL-FISH/VEG,1,1,101.978,102.226,0.75,1.8,0.6
202204,212938,CHOCOLATE COVERED ICE CREAM,1,1,109.764,108.438,0.96,0.75,0.72
202204,212939,CHILLED PIZZA EACH 300-600G,1,1,100.772,101.524,1.05,1.35,0.85
202204,212940,PROTEIN POWDER 900G-2KG,1,1,108.824,109.569,0.35,0.45,0.28
202204,212941,QUICHE 340G-450G,1,1,102.331,102.125,0.21,0.3,0.17
202204,212942,VEGETABLE CRISPS PACK 80-125G,1,1,103.588,106.907,0.32,0.15,0.24
202204,212943,YORKSHIRE PUDDING FROZEN,1,1,97.58,97.511,0.42,0.45,0.34
202204,212944,SAUSAGE MEAT FREE CHILLED PACK,1,1,108.166,108.98,0.64,0.75,0.48
202204,212945,HERBS DRIED JAR 3 - 20G,1,1,104.413,103.817,0.4,0.6,0.32
202204,213003,COFFEE-INSTANT 90 -100G JAR,1,1,105.848,105.044,0.78,1.12,0.78
202204,213005,HOT CHOCOLATE DRINK INSTANT,1,1,100.178,100.067,0.14,0.16,0.14
202204,213006,COFFEE PODS PACK 8-16,1,1,97.578,97.422,0.22,0.32,0.22
202204,213007,COFFEE SACHETS PACK,1,1,97.802,98.006,0.28,0.4,0.28
202204,220107,PUB -HOT MEAL,1,1,104.214,104.645,4.45,2.2,3.55
202204,220116,LEMONADE/COLA DRAUGHT,1,1,103.288,103.081,0.89,0.55,0.71
202204,220117,BOTTLED MINERAL WATER,1,1,102.306,102.122,0.89,0.55,0.71
202204,220120,IN STORE CAFETERIA MEAL,1,1,102.797,102.883,4.45,1.87,3.55
202204,220121,RESTAURANT CUP OF COFFEE,1,1,103.333,103.285,0.89,0.55,0.71
202204,220122,RESTAURANT - SWEET COURSE,1,1,102.924,102.978,2.67,1.1,2.13
202204,220123,ONBOARD CATERING,1,0,100.728,100.699,0.89,0.22,0.71
202204,220124,MUFFIN/INDIVIDUAL CAKE,1,1,103.689,103.627,2.67,1.21,2.13
202204,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,101.578,101.459,0.89,0.55,0.71
202204,220128,RESTAURANT MAIN COURSE,1,1,103.57,103.517,4.45,2.2,3.55
202204,220208,STAFF RESTAURNT HOT SNACK ITEM,1,1,103.227,103.456,0.26,0.13,0.13
202204,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,100,100,0.74,0.37,0.37
202204,220210,SECONDARY SCHOOL- CAFETERIA,1,1,100,100,0.74,0.37,0.37
202204,220214,STAFF RESTAURANT MAIN COURSE,1,1,108.587,112.261,0.26,0.13,0.13
202204,220301,FISH & CHIPS TAKEAWAY,1,1,106.95,106.641,1.78,1.4,1.42
202204,220303,SANDWICH-TAKE-AWAY (COLD),1,1,102.128,102.188,3.56,1.96,2.84
202204,220305,TEA -TAKE-AWAY,1,1,101.999,102.422,0.89,0.14,0.71
202204,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,101.442,101.41,0.89,0.42,0.71
202204,220316,PIZZA TAKEAWAY OR DELIVERED,1,1,101.116,101.131,1.78,1.4,1.42
202204,220318,INDIAN TAKEAWAY,1,1,101.479,101.539,1.78,1.4,1.42
202204,220319,CHINESE TAKEAWAY,1,1,102.276,102.315,1.78,1.4,1.42
202204,220320,TAKEAWAY SOFT DRINK,1,1,102.794,102.98,0.89,0.14,0.71
202204,220321,TAKEAWAY COFFEE LATTE,1,1,102.967,103.022,0.89,0.14,0.71
202204,220323,KEBAB- TAKEAWAY,1,1,104.411,104.365,1.78,1.26,1.42
202204,220324,CINEMA POPCORN,1,1,100.373,100.363,0.89,0.28,0.71
202204,220325,VENDING MACHINE - SOFT DRINK,1,1,101.972,102.081,0.89,0.14,0.71
202204,220326,TAKEAWAY CHICKEN & CHIPS,1,1,103.633,103.488,1.78,1.26,1.42
202204,220327,T'AWAY COOKED SAVOURY PASTRY,1,1,101.539,101.346,1.78,1.4,1.42
202204,220328,BURGER IN A BUN EAT IN OR TAKE,1,1,104.777,104.461,1.78,1.26,1.42
202204,310102,DRAUGHT BITTER (PER PINT),1,1,102.913,103.663,3.56,1.52,2.84
202204,310104,DRAUGHT STOUT PER PINT,1,1,103.004,103.068,0.89,0.56,0.71
202204,310109,LAGER - PINT 3.4-4.2%,1,1,102.906,103.099,5.34,2.4,4.26
202204,310110,PREMIUM LAGER - PINT 4.3-7.5%,1,1,102.832,102.982,4.45,2,3.55
202204,310111,BOTTLED PREMIUM LAGER 4.3-7.5%,1,1,103.177,103.621,0.89,0.56,0.71
202204,310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,1,1,102.885,103.062,1.78,0.96,1.42
202204,310207,BITTER-4CANS-440-500ML,1,1,103.748,103.578,0.98,0.54,0.84
202204,310215,LAGER 4 BOTTLES- PREMIUM,1,1,102.429,102.664,2.31,2.97,1.98
202204,310216,LAGER 10 - 24 CANS (440-500ML),1,1,99.694,99.64,1.26,1.71,1.08
202204,310217,LAGER 10-24 BOTTLES 250-330ML,1,1,96.078,96.519,1.12,1.44,0.96
202204,310219,STOUT - 4 CAN PACK,1,1,102.635,102.73,0.35,0.18,0.3
202204,310220,SPEC'Y BEER BOTT 500ML 4-5.5,1,1,102.605,102.879,0.98,0.54,0.84
202204,310221,APPLE CIDER 4 CAN PK 440-500ML,1,1,100.017,99.941,0.72,0.81,0.54
202204,310222,CIDER FLAVOURED BOTT 500-568ML,1,1,102.204,102.248,0.6,0.81,0.45
202204,310301,WHISKY (PER NIP) SPECIFY ML,1,1,106.467,111.266,2.67,1.1,2.13
202204,310302,VODKA (PER NIP) SPECIFY ML,1,1,103.419,103.568,4.45,2.09,3.55
202204,310306,BOTTLE OF MIXER 125-200ML,1,1,101.657,101.172,0.89,0.44,0.71
202204,310307,LIQUEUR PER NIP   SPECIFY ML,1,1,103.639,104.043,2.67,1.54,2.13
202204,310309,SPIRIT BASED DRINK 275ML,1,1,103.608,103.766,0.89,0.22,0.71
202204,310310,"WINE, PER 175 - 250 ML SERVING",1,1,103.332,104.697,4.45,1.87,3.55
202204,310315,BOTTLE OF WINE 70-75CL,1,1,101.576,101.681,4.45,1.87,3.55
202204,310316,GIN PER NIP,1,1,109.853,112.134,4.45,1.87,3.55
202204,310401,WHISKY-70 CL BOTTLE,1,1,102.025,101.696,2.08,2.42,1.56
202204,310403,VODKA-70 CL BOTTLE,1,1,101.937,101.684,2.08,2.42,1.56
202204,310405,BRANDY 70CL BOTTLE,1,1,96.487,96.604,0.4,0.44,0.3
202204,310406,FORTIFIED WINE  (70-75CL),1,1,96.107,96.272,0.48,0.44,0.36
202204,310419,WHITE WINE- EUROPEAN 75CL,1,1,101.513,101.656,1.68,1.98,1.26
202204,310420,WHITE WINE- NEW WORLD 75CL,1,1,97.445,97.309,2.52,3.08,1.89
202204,310421,RED WINE- EUROPEAN 75CL,1,1,100.679,99.425,1.44,1.76,1.08
202204,310422,RED WINE- NEW WORLD 75CL,1,1,98.913,98.567,2.16,2.64,1.62
202204,310423,BOTTLE OF CHAMPAGNE 75 CL,1,1,96.898,97.243,0.36,0.44,0.27
202204,310425,ROSE WINE-75CL BOTTLE,1,1,100.429,100.319,0.96,1.1,0.72
202204,310426,SPARKLING WINE 75CL MIN 11%ABV,1,1,96.002,96.646,1.08,1.32,0.81
202204,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,96.196,96.458,0.8,0.88,0.6
202204,310428,CREAM LIQUER 70CL-1LT 14-20%,1,1,88.447,88.882,0.4,0.44,0.3
202204,310429,GIN BOTTLE 70CL,1,1,101.572,101.962,1.68,1.98,1.26
202204,310430,PRE MIXED SPIRIT 250-330ML,1,1,103.053,103.109,0.56,0.66,0.42
202204,320108,CIGARETTES 8,1,1,103.207,103.253,4.14,3.8,3.24
202204,320115,CIGARETTES 15,1,1,103.242,103.276,6.9,6.2,5.4
202204,320122,20 FILTER - OTHER BRAND,1,1,100.543,100.549,5.06,4.6,3.96
202204,320123,ELECTRONIC CIGARETTE REFILL/LI,1,0,100,100,0.46,1,0.36
202204,320124,E-CIG REFILL BOTTL/CART 2-10ML,1,1,99.577,99.442,0.23,1,0.18
202204,320126,CIGARETTES 22,1,1,103.43,103.408,3.68,3.4,2.88
202204,320205,5 CIGARS: SPECIFY BRAND,1,1,101.31,101.308,0.23,0.49,0.18
202204,320206,HAND ROLLING TOBACCO PACK 30GM,1,1,104.534,104.616,2.3,6.51,1.8
202204,410105,LOCAL AUTH RENT - SCOTLAND,1,0,102.035,102.035,1.74,1.68,1.38
202204,410107,UNIVERSITY ACCOMODATION FEES,1,0,100,100,2.53,0,1.98
202204,410108,RSL RENTS,1,2,99.967,99.967,16.53,16.8,13.11
202204,410111,IMPUTED RENTS - ENGLAND,1,0,100.724,100.724,0,0,152.24
202204,410112,IMPUTED RENTS - WALES,1,0,100.493,100.493,0,0,5.19
202204,410113,IMPUTED RENTS - SCOTLAND,1,0,100.612,100.612,0,0,12.11
202204,410114,IMPUTED RENTS - N.IRELAND,1,0,100.564,100.564,0,0,3.46
202204,410115,PRIVATE RENTED PROPERTY,2,0,100.913,100.719,56.55,57.12,44.85
202204,410201,MORTGAGE INTEREST PAYMENTS,1,0,105.05,105.05,0,24,0
202204,410401,E & W SEWERAGE CHARGE,2,0,103.255,103.255,5.4,6.11,4.5
202204,410402,ENGLAND & WALES WATER CHARGES,2,0,104.338,104.338,4.5,5.59,3.6
202204,410403,SCOTLAND WATER CHARGES,1,0,104.193,104.193,0.5,0.65,0.4
202204,410405,SCOTTISH SEWERAGE CHARGE,1,0,104.196,104.196,0.6,0.65,0.5
202204,410508,PLUMBER-DAYTIME HOURLY RATE,2,1,100.183,100.165,0.7,3.3,0.7
202204,410509,ELECTRICIAN-DAYTIME RATE/HOUR,2,1,100.967,100.844,0.44,2.3,0.44
202204,410517,DECORATOR-DAILY RATE;SPEC HRS,2,1,100.757,100.691,0.44,2.2,0.44
202204,410518,CARPENTER HOURLY RATE,2,1,102.242,101.886,0.42,2.2,0.42
202204,410602,READY-MIXED FILLER-INT USE,1,1,102.573,103.199,0.12,0.52,0.12
202204,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,103.36,102.427,0.16,0.65,0.16
202204,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,105.509,105.12,2.45,2.08,2.1
202204,410614,POWER DRILL-HAMMER ACTION,2,1,104.985,104.308,0.35,0.52,0.3
202204,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,1,1,105.422,106.5,0.12,0.52,0.12
202204,410625,SCREWDRIVER,2,1,105.019,104.493,0.63,0.65,0.54
202204,410629,WALLPAPER PER ROLL,1,1,103.242,104.149,0.32,1.3,0.32
202204,410631,SHOWER HEAD,2,1,102.388,101.741,0.5,2.08,0.5
202204,410632,HIRE OF DOMES CARPET CLEANER,1,1,99.807,99.891,0.28,0.52,0.24
202204,410633,MDF,1,1,102.068,101.691,0.32,1.3,0.32
202204,410637,CERAMI TILES 15X15-25X50CM BOX,2,1,110.123,109.082,0.12,0.52,0.12
