INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT,IMPUTATION_FLAG
202009,210319,DOUGHNUT-EACH,1,1,103.798,104.031,0.8,0.84,0.65,
202009,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,99.842,100.337,0.8,0.78,0.65,
202009,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,94.582,95.103,1.12,1.14,0.91,
202009,210323,BISCUITS HALF CHOC 260-400G,1,1,100.324,99.796,0.64,0.66,0.52,
202009,210324,CRUMPETS PACK 6-9 SPEC NUMBER,1,1,94.256,92.139,0.8,0.84,0.65,
202009,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,96.181,97.02,0.72,0.93,0.56,
202009,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,100.562,100.723,0.9,1.26,0.7,
202009,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,102.297,102.353,0.36,0.36,0.28,
202009,210416,BEEF ROASTING JOINT PER KG,1,1,102.733,102.442,0.36,0.45,0.28,
202009,210502,HOME KILLED LAMB-SHOULDER KG,1,1,99.877,100.209,0.9,0.62,0.7,PARTIAL
202009,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,101.56,101.853,0.54,0.38,0.42,
202009,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,105.882,104.579,0.9,1,0.7,
202009,210802,BACON-GAMMON-PER KG,1,1,103.144,104.155,0.54,0.23,0.42,
202009,210808,BACON-BACK-PER KG,1,1,98.526,98.694,1.62,0.77,1.26,
202009,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,102.721,102.417,0.72,0.78,0.56,
202009,210910,FRESH BONELESS CHICKEN BREAST,1,1,99.673,99.393,1.44,1.71,1.12,
202009,210913,ROTISSERIE CHICKEN [WHOLE],1,1,83.478,83.013,0.18,0.18,0.14,
202009,210914,FRESH TURKEY DICED/MIN PER KG,1,1,96.709,96.121,0.18,0.33,0.14,
202009,211007,CANNED MEAT-STEWED STEAK,1,1,100.94,100.822,0.18,0.18,0.14,
202009,211011,INDIVIDUAL MEAT PIE,1,1,96.851,97.41,0.72,0.84,0.56,
202009,211014,SAUSAGES-PORK-PER KG,1,1,99.605,99.103,1.62,0.78,1.26,
202009,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,96.003,97.251,0.54,0.54,0.42,
202009,211023,COOKED HAM PREPACKED SLICED,1,1,102.719,102.105,2.16,1.02,1.68,
202009,211024,CONTINENTAL SLICED DELI MEAT,1,1,105.203,104.927,0.9,0.42,0.7,
202009,211025,JOINT OV/READ GAM/POR 450-900G,1,1,96.803,96.653,0.18,0.06,0.14,
202009,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,96.773,96.616,0.54,0.54,0.42,
202009,211027,H K LIVER PER KG STATE TYPE,1,1,98.04,99.317,0.18,0.06,0.14,
202009,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,96.84,97.383,0.36,0.54,0.28,
202009,211030,MEAT BASED SNACK PACK MAX 400G,1,1,101.857,101.962,0.72,0.72,0.56,
202009,211031,COOKED HAM LOOSE PER 100G,1,1,90.57,92.842,0.54,0.3,0.42,
202009,211101,FRESH WHITE FISH FILLETS KG,1,1,102.347,102.402,0.27,0.58,0.27,
202009,211105,FRESH FISH-SALMON FILLETS-KG,1,1,95.166,94.531,0.42,0.96,0.42,
202009,211106,FROZEN PRAWNS PER KG,1,1,97.296,98.075,0.69,0.46,0.69,
202009,211207,"CANNED FISH, TUNA, 130G-200G",1,1,100.525,100.551,0.78,0.98,0.78,
202009,211210,FROZEN FISH FINGERS 8-12 PK,1,1,108.869,109.389,0.66,0.82,0.66,
202009,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,98.605,98.803,0.18,0.2,0.18,
202009,211305,SPREADABLE BUTTER,1,1,103.245,104.034,0.4,0.55,0.4,
202009,211306,BUTTER 250G SPEC COO,1,1,98.075,98.117,0.34,0.45,0.34,
202009,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,107.198,109.733,0.62,0.57,0.62,
202009,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,100.165,100.889,0.58,0.37,0.58,
202009,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,103.703,103.008,0.06,0.06,0.06,
202009,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,94.444,94.537,1.5,1.53,1.2,
202009,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,94.339,94.639,0.5,0.57,0.4,
202009,211509,HARD REGIONAL CHEESE PER KG,1,1,98.969,98.771,0.2,0.18,0.16,
202009,211510,PARMESAN CHEESE-PER KG,1,1,99.258,99.216,0.3,0.36,0.24,
202009,211511,SOFT CONTINENTAL CHEESE - KG,1,1,97.107,97.652,0.3,0.36,0.24,
202009,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,102.109,102.026,0.4,0.39,0.32,
202009,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,104.241,104.255,0.6,0.61,0.48,
202009,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,99.324,99.324,0.1,0.09,0.08,
202009,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,100.169,100.161,0.6,0.57,0.48,
202009,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,100.004,100.017,2,1.89,1.6,
202009,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,98.478,98.148,0.2,0.18,0.16,
202009,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,116.747,116.962,0.2,0.27,0.16,
202009,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,94.837,95.137,1.1,1.56,0.88,
202009,211808,CHILLED POT DESSERT 125-200G,1,1,94.503,92.81,0.7,0.84,0.56,
202009,211814,YOGHURT-SMALL INDIVIDUAL,1,1,98.161,97.548,0.6,0.76,0.48,
202009,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,99.187,99.093,0.4,0.44,0.32,
202009,211816,POWDERED BABY FORMULA 400-900G,1,1,103.341,102.499,0.3,0.4,0.24,
202009,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,95.712,95.611,0.63,0.65,0.42,
202009,211904,TEA BAGS-2-PACKET OF 240,1,1,96.689,97.042,0.21,0.2,0.14,
202009,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,1,109.322,110.078,0.15,0.15,0.1,
202009,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,105.553,105.557,0.8,0.81,0.6,
202009,212006,FRUIT JUICE NOT ORANGE 1L,1,1,99.191,99.125,0.56,0.54,0.42,
202009,212008,LEMONADE-2 LITRE BOTTLE,1,1,97.468,96.766,0.16,0.18,0.12,
202009,212010,MINERAL WATER STILL 1.5-2L,1,1,101.401,100.591,0.32,0.63,0.24,
202009,212015,FIZZY ENERGY DRINK 250-500ML,1,1,108.357,108.494,1.04,1.08,0.78,
202009,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,96.734,96.579,0.88,0.9,0.66,
202009,212017,FIZZY BOTTLED DRINK 500ML,1,1,102.929,102.831,1.28,1.35,0.96,
202009,212019,PURE FRUIT SMOOTHIE 750ML-1LTR,1,1,84.221,82.044,0.24,0.27,0.18,
202009,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,99.367,98.624,0.08,0.09,0.06,
202009,212021,BOTTLE STILL WATER 500ML,1,1,99.536,99.142,0.16,0.27,0.12,
202009,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,1,107.033,104.864,0.56,0.63,0.42,
202009,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,107.412,106.962,0.32,0.36,0.24,
202009,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,112.117,110.422,0.32,0.54,0.24,
202009,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,1,97.832,97.401,0.64,0.63,0.48,
202009,212026,"COLA DRINK, DIET 1.25-2LTR",1,1,101.378,101.478,0.64,0.72,0.48,
202009,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,98.933,98.604,0.6,0.33,0.45,
202009,212106,JAR OF JAM-340-454G,1,1,100.101,99.588,0.72,0.5,0.54,
202009,212107,HONEY JAR/BOTTLE 340G-454G,1,1,96.818,97.045,0.24,0.17,0.18,
202009,212202,MINTS,1,1,102.774,102.724,0.12,0.12,0.09,
202009,212211,CHOCOLATE 4,1,1,101.528,101.515,0.84,1.92,0.63,
202009,212214,FRUIT PASTILLES 2,1,1,101.777,101.77,0.48,1.08,0.36,
202009,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,101.755,101.559,0.12,0.24,0.09,
202009,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,92.329,91.876,1.8,1.68,1.35,
202009,212222,CHOCOLATE 10,1,1,101.583,101.171,1.56,1.56,1.17,
202009,212223,BRAND CHOC SWEETS 90-185G BAG,1,1,104.417,104.873,0.96,0.96,0.72,
202009,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,1,98.057,97.768,0.6,1.32,0.45,
202009,212225,CHOCOLATE LARGE BAR 100-200G,1,1,92.68,93.508,1.56,1.56,1.17,
202009,212226,CHOCOLATE 12,1,1,102.157,102.28,0.48,1.32,0.36,
202009,212227,CHOCOLATE 13,1,1,101.137,100.941,0.24,0.24,0.18,
202009,212360,POTATOES-OLD WHITE PER KG,1,0,91.216,89.012,0.52,0.59,0.44,
202009,212361,POTATOES- BAKING PER KG,1,0,89.085,89.962,0.13,0.18,0.11,
202009,212399,POTATOES-NEW-LOOSE-PER KG,1,0,97.526,97.145,0.26,0.23,0.22,
202009,212402,POTATO CRISPS 25G-50G,1,1,104.073,103.106,0.65,0.45,0.55,
202009,212404,POTATO CRISPS-MULTI-PACK,1,1,100.333,97.547,1.43,1.05,1.21,
202009,212405,FROZEN CHIPS 900G-1.5KG,1,1,104.578,102.873,0.91,0.93,0.77,
202009,212408,PREMIUM POTATO CRISPS/CHIPS,1,1,86.672,84.634,0.52,0.33,0.44,
202009,212409,P'PARED MASHED POTATO 400-650G,1,1,98.473,98.553,0.26,0.24,0.22,
202009,212504,FRESH VEG-CAULIFLOWER-EACH,1,1,90.551,90.197,0.39,0.42,0.33,
202009,212510,FRESH VEG-CUCUMBER-WHOLE,1,1,84.101,83.456,0.26,0.3,0.22,
202009,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,74.704,73.993,0.26,0.3,0.22,
202009,212515,FRESH VEG-TOMATOES-PER KG,1,1,104.083,104.002,0.91,0.96,0.77,
202009,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,89.954,87.983,0.26,0.24,0.22,PARTIAL
202009,212518,FRESH VEG-CARROTS-PER KG,1,1,85.488,84.873,0.39,0.36,0.33,
202009,212519,FRESH VEG-ONIONS-PER KG,1,1,105.314,106.24,0.65,0.66,0.55,
202009,212520,FRESH VEG-MUSHROOMS-PER KG,1,1,97.563,97.972,0.52,0.54,0.44,
202009,212527,PRE-PACKED SALAD 100-250G,1,1,103.464,103.026,0.39,0.42,0.33,
202009,212530,FRESH VEG-BROCCOLI-PER KG,1,1,93.414,93.43,0.26,0.3,0.22,
202009,212531,FRESH VEG-COURGETTE-PER KG,1,1,103.092,102.7,0.39,0.42,0.33,
202009,212532,FRESH VEG-PEPPERS -LOOSE OR KG,1,1,101.388,100.327,0.39,0.42,0.33,
202009,212533,VEGETABLE STIR FRY FRESH PACK,1,1,101.036,101.798,0.26,0.3,0.22,
202009,212535,SWEET POTATO PER KG OR EACH,1,1,100.151,100.661,0.26,0.36,0.22,
202009,212601,CANNED TOMATOES 390-400G,1,1,115.048,109.77,0.26,0.4,0.22,
202009,212603,"BAKED BEANS, 400-420G TIN",1,1,100.382,100.833,0.39,0.52,0.33,
202009,212608,CANNED SWEETCORN 198-340G,1,1,101.21,100.594,0.39,0.48,0.33,
202009,212609,FROZEN GARDEN PEAS 800G-1KG,1,1,88.231,84.219,0.52,0.6,0.44,
202009,212709,ORANGES-CLASS 1-EACH,1,1,101.456,102.106,0.33,0.28,0.27,
202009,212710,AVOCADO PEAR-EACH,1,1,95.164,95.071,0.66,0.49,0.54,
202009,212712,KIWI FRUIT-EACH,1,1,117.482,118.772,0.22,0.14,0.18,
202009,212715,GRAPEFRUIT-EACH,1,1,99.594,100.881,0.33,0.21,0.27,PARTIAL
202009,212716,APPLES-COOKING-PER KG,1,1,110.233,110.29,0.22,0.14,0.18,
202009,212717,APPLES-DESSERT-PER KG,1,1,105.656,105.951,0.77,0.63,0.63,PARTIAL
202009,212718,PEARS-DESSERT-PER KG,1,1,109.389,110.686,0.22,0.21,0.18,
202009,212719,BANANAS-PER KG,1,1,90.596,90.312,1.1,0.84,0.9,
202009,212720,STRAWBERRIES PER KG OR PUNNET,1,1,69.696,69.647,0.99,0.77,0.81,
202009,212722,GRAPES-PER KG,1,1,88.914,90.317,0.88,0.7,0.72,PARTIAL
202009,212725,SMALL TYPE ORANGES PER PACK/KG,1,1,99.464,100.28,0.33,0.21,0.27,PARTIAL
202009,212726,PLUMS PER KG/PACK,1,1,104.618,104.095,0.55,0.42,0.45,
202009,212728,PINEAPPLE EACH,1,1,108.732,106.982,0.22,0.21,0.18,
202009,212730,FRUIT FRESH SNACKING 150-350G,1,1,100.347,102.128,0.44,0.35,0.36,
202009,212731,MELON EACH EG HONEYDEW,1,1,87.865,83.366,0.22,0.21,0.18,
202009,212732,LEMON EACH,1,1,101.113,101.197,0.22,0.21,0.18,
202009,212733,BLUEBERRIES PUNNET OR PER KG,1,1,109.945,110.247,0.66,0.56,0.54,PARTIAL
202009,212734,RASPBERRIES PUNNET OR PER KG,1,1,93.265,92.871,0.55,0.42,0.45,PARTIAL
202009,212806,PACKET OF PEANUTS 150-300G,1,1,99.916,99.985,1.21,1.26,0.99,
202009,212807,CANNED FRUIT-400-450G,1,1,99.758,99.826,0.44,0.3,0.36,
202009,212808,DRIED FRUIT - EG APRICOTS,1,1,94.568,96.073,0.44,0.44,0.36,
202009,212905,VEGETABLE PICKLE 280-520G,1,1,99.718,100.033,0.13,0.12,0.11,
202009,212910,CANNED SOUP-390-425G,1,1,101.384,100.603,0.3,0.6,0.2,
202009,212917,TOMATO KETCHUP BOTTLE 340-570G,1,1,100.03,100.686,0.48,0.96,0.32,
202009,212918,FRZN READY-COOKD MEAL SERVES 1,1,1,102.844,102.342,0.15,0.48,0.1,
202009,212923,COOK-IN SAUCE-JAR/CAN 350-520G,1,1,95.177,95.175,0.54,1.08,0.36,
202009,212928,FROZ VEG BURGER/GRILL 180-454G,1,1,108.609,110.203,0.52,0.6,0.44,
202009,212930,MAYONNAISE 390-500G/420-540MLS,1,1,93.818,95.047,0.42,0.84,0.28,
202009,212933,ICE CREAM 450ML-1L,1,1,97.954,96.877,0.96,0.6,0.72,
202009,212934,DRIED POTTED SNACK 50-120G,1,1,102.809,104.909,0.48,1.2,0.39,
202009,212936,CHILLED READY MEAL-MEAT-SERVS1,1,1,101.09,100.968,0.48,1.56,0.32,
202009,212937,CHILLED READY MEAL-FISH/VEG,1,1,103.17,103.509,0.45,1.56,0.3,
202009,212938,CHOCOLATE COVERED ICE CREAM,1,1,118.361,118.721,0.72,0.48,0.54,
202009,212939,CHILLED PIZZA EACH 300-600G,1,1,102.236,101.867,0.8,1.2,0.65,
202009,212940,PROTEIN POWDER 900G-2KG,1,1,88.525,88.427,0.18,0.36,0.12,
202009,212941,QUICHE 340G-450G,1,1,97.031,96.801,0.16,0.24,0.13,
202009,212942,VEGETABLE CRISPS PACK 80-125G,1,1,93.208,94.042,0.13,0.12,0.11,
202009,213001,COFFEE: GROUND: FILTER FINE,1,1,96.79,96.526,0.3,0.32,0.2,
202009,213003,COFFEE-INSTANT-100G JAR,1,1,92.066,91.899,1.2,1.22,0.8,
202009,213005,HOT CHOCOLATE DRINK INSTANT,1,1,99.335,99.211,0.21,0.14,0.14,
202009,213006,COFFEE PODS PACK 8-16,1,1,95.825,95.69,0.3,0.32,0.2,
202009,220107,PUB -HOT MEAL,1,1,99.226,99.254,5.46,6,4.44,
202009,220116,LEMONADE/COLA DRAUGHT,1,1,97.369,96.415,1.82,1.5,1.48,PARTIAL
202009,220117,BOTTLED MINERAL WATER,1,1,94.916,93.482,0.91,1.5,0.74,
202009,220120,IN STORE CAFETERIA MEAL,1,1,97.317,96.022,4.55,5.1,3.7,PARTIAL
202009,220121,RESTAURANT CUP OF COFFEE,1,1,98.738,98.642,1.82,1.5,1.48,
202009,220122,RESTAURANT - SWEET COURSE,1,1,98.398,98.252,2.73,3,2.22,
202009,220123,ONBOARD CATERING,1,0,101.764,101.796,0.91,0.6,0.74,
202009,220124,MUFFIN/INDIVIDUAL CAKE,1,1,98.424,97.953,2.73,3.3,2.22,
202009,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,96.72,95.529,1.82,1.5,1.48,
202009,220128,RESTAURANT MAIN COURSE,1,1,99.031,99.036,5.46,6,4.44,
202009,220208,STAFF RESTAURNT HOT SNACK ITEM,1,1,106.032,100.416,1.6,0.57,1.2,
202009,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,100.862,100.835,1.52,0.63,1.14,
202009,220210,SECONDARY SCHOOL- CAFETERIA,1,1,100.113,100.037,1.52,0.66,1.14,
202009,220212,STAFF RESTAURANT SANDWICH,1,1,97.351,95.231,1.68,0.57,1.26,
202009,220214,STAFF RESTAURANT MAIN COURSE,1,1,103.134,98.718,1.68,0.57,1.26,PARTIAL
202009,220301,FISH & CHIPS TAKEAWAY,1,1,102.794,102.964,1.82,1.44,1.48,
202009,220303,SANDWICH-TAKE-AWAY (COLD),1,1,101.979,102.236,3.64,3.06,2.96,
202009,220305,TEA -TAKE-AWAY,1,1,98.49,98.438,0.91,0.36,0.74,
202009,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,100.203,100.194,0.91,1.08,0.74,
202009,220316,PIZZA TAKEAWAY OR DELIVERED,1,1,103.24,102.352,1.82,1.44,1.48,
202009,220318,INDIAN TAKEAWAY,1,1,101.789,101.754,1.82,1.44,1.48,
202009,220319,CHINESE TAKEAWAY,1,1,102.142,102.106,1.82,1.44,1.48,
202009,220320,TAKEAWAY SOFT DRINK,1,1,101.511,101.274,0.91,0.36,0.74,
202009,220321,TAKEAWAY COFFEE LATTE,1,1,97.183,96.901,0.91,0.36,0.74,
202009,220323,KEBAB- TAKEAWAY,1,1,103.922,104.057,1.82,1.44,1.48,
202009,220324,CINEMA POPCORN,1,1,100.929,100.973,0.91,0.9,0.74,PARTIAL
202009,220325,VENDING MACHINE - SOFT DRINK,1,1,100.634,100.633,0.91,0.36,0.74,PARTIAL
202009,220326,TAKEAWAY CHICKEN & CHIPS,1,1,101.198,101.224,1.82,1.44,1.48,
202009,220327,T'AWAY COOKED SAVOURY PASTRY,1,1,102.774,102.08,1.82,1.44,1.48,
202009,220328,BURGER IN A BUN EAT IN OR TAKE,1,1,101.586,101.717,1.82,1.44,1.48,
202009,310102,DRAUGHT BITTER (PER PINT),1,1,101.894,101.187,3.64,3.99,2.96,
202009,310104,DRAUGHT STOUT PER PINT,1,1,102.139,102.118,0.91,1.14,0.74,
202009,310109,LAGER - PINT 3.4-4.2%,1,1,101.831,101.752,5.46,5.51,4.44,
202009,310110,PREMIUM LAGER - PINT 4.3-7.5%,1,1,101.142,100.802,3.64,4.18,2.96,
202009,310111,BOTTLED PREMIUM LAGER 4.3-7.5%,1,1,102.397,102.405,1.82,1.52,1.48,
202009,310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,1,1,102.237,102.254,2.73,2.66,2.22,
202009,310207,BITTER-4CANS-440-500ML,1,1,97.636,97.432,0.35,0.36,0.28,
202009,310215,LAGER 4 BOTTLES- PREMIUM,1,1,96.944,97.268,2.05,1.92,1.64,
202009,310216,LAGER 10 - 24 CANS (440-500ML),1,1,101.629,101.009,1.15,1.08,0.92,
202009,310217,LAGER 10-24 BOTTLES 250-330ML,1,1,91.9,92.153,1,0.96,0.8,
202009,310219,STOUT - 4 CAN PACK,1,1,96.582,96.603,0.1,0.12,0.08,
202009,310220,SPEC'Y BEER BOTT 500ML 4-5.5,1,1,97.912,97.698,0.35,0.36,0.28,
202009,310221,APPLE CIDER 4 CAN PK 440-500ML,1,1,98.749,99.086,0.54,0.6,0.42,
202009,310222,CIDER FLAVOURED BOTT 500-568ML,1,1,100.432,100.817,0.45,0.6,0.35,
202009,310301,WHISKY (PER NIP) SPECIFY ML,1,1,100.625,100.01,1.82,2.31,1.48,
202009,310302,VODKA (PER NIP) SPECIFY ML,1,1,99.749,99.37,3.64,4.2,2.96,
202009,310306,BOTTLE OF MIXER 125-200ML,1,1,101.03,101.011,0.91,0.63,0.74,
202009,310307,LIQUEUR PER NIP   SPECIFY ML,1,1,99.295,97.546,2.73,2.94,2.22,
202009,310309,SPIRIT BASED DRINK 275ML,1,1,102.345,102.531,0.91,0.42,0.74,
202009,310310,"WINE, PER 175 - 250 ML SERVING",1,1,101.767,101.955,3.64,3.78,2.96,
202009,310315,BOTTLE OF WINE 70-75CL,1,1,102.007,101.985,3.64,3.78,2.96,
202009,310316,GIN PER NIP,1,1,99.446,98.639,2.73,2.94,2.22,
202009,310401,WHISKY-70 CL BOTTLE,1,1,99.54,99.553,1.74,1.92,1.45,
202009,310403,VODKA-70 CL BOTTLE,1,1,99.057,99.391,1.62,1.76,1.35,
202009,310405,BRANDY 70CL BOTTLE,1,1,97.574,97.008,0.42,0.48,0.35,
202009,310406,FORTIFIED WINE  (70-75CL),1,1,97.807,97.405,0.36,0.32,0.28,
202009,310419,WHITE WINE- EUROPEAN 75CL,1,1,98.641,99.312,1.17,1.44,0.91,
202009,310420,WHITE WINE- NEW WORLD 75CL,1,1,96.357,96.384,1.89,2.24,1.47,
202009,310421,RED WINE- EUROPEAN 75CL,1,1,99.77,99.844,1.08,1.28,0.84,
202009,310422,RED WINE- NEW WORLD 75CL,1,1,102.323,101.609,1.62,1.92,1.26,
202009,310423,BOTTLE OF CHAMPAGNE 75 CL,1,1,97.1,96.955,0.27,0.32,0.21,
202009,310425,ROSE WINE-75CL BOTTLE,1,1,100.62,100.495,0.72,0.8,0.56,
202009,310426,SPARKLING WINE 75CL MIN 11%ABV,1,1,97.937,97.394,0.9,1.12,0.7,
202009,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,98.088,98.126,0.42,0.48,0.35,
202009,310428,CREAM LIQUER 70CL-1LT 14-20%,1,1,95.319,95.017,0.18,0.16,0.15,
202009,310429,GIN BOTTLE 70CL,1,1,98.548,98.411,1.2,1.28,1,
202009,310430,PRE MIXED SPIRIT 250-330ML,1,1,100.726,99.84,0.42,0.48,0.35,
202009,320108,CIGARETTES 8,1,1,105.007,104.996,2.6,2.7,2.08,
202009,320115,CIGARETTES 15,1,1,102.708,102.738,6,6.12,4.8,
202009,320122,20 FILTER - OTHER BRAND,1,1,103.868,103.874,4.4,4.32,3.52,
202009,320123,ELECTRONIC CIGARETTE REFILL/LI,1,0,99.326,99.239,0.2,0.36,0.16,
202009,320124,E-CIG REFILL BOTTL/CART 2-10ML,1,1,98.361,98.438,0.2,0.36,0.16,
202009,320125,CIGARETTES 21,1,1,103.681,103.686,4.2,4.14,3.36,
202009,320205,5 CIGARS: SPECIFY BRAND,1,1,102.66,102.629,0.2,0.24,0.16,
202009,320206,HAND ROLLING TOBACCO PACK 30GM,1,1,105.076,104.979,2.2,3.76,1.76,
202009,410105,LOCAL AUTH RENT - SCOTLAND,1,0,103.281,103.281,1.68,1.64,1.36,
202009,410107,UNIVERSITY ACCOMODATION FEES,1,0,100,100,2.2,0,1.76,
202009,410108,RSL RENTS,1,2,102.654,102.654,15.96,16.4,12.92,
202009,410111,IMPUTED RENTS - ENGLAND,1,0,100.669,100.669,0,0,141.81,
202009,410112,IMPUTED RENTS - WALES,1,0,100.533,100.533,0,0,6.52,
202009,410113,IMPUTED RENTS - SCOTLAND,1,0,100.568,100.568,0,0,11.41,
202009,410114,IMPUTED RENTS - N.IRELAND,1,0,100.262,100.262,0,0,3.26,
202009,410115,PRIVATE RENTED PROPERTY,2,0,101.287,100.891,55.44,56.58,44.88,
202009,410201,MORTGAGE INTEREST PAYMENTS,1,0,92.648,92.648,0,24,0,
202009,410401,E & W SEWERAGE CHARGE,2,0,94.858,94.857,5.46,6.24,4.55,
202009,410402,ENGLAND & WALES WATER CHARGES,2,0,98.076,98.075,4.55,5.59,3.64,
202009,410403,SCOTLAND WATER CHARGES,1,0,100.876,100.876,0.45,0.52,0.36,
202009,410405,SCOTTISH SEWERAGE CHARGE,1,0,100.867,100.867,0.54,0.65,0.45,
202009,410508,PLUMBER-DAYTIME HOURLY RATE,2,1,100.62,100.521,0.7,2.97,0.35,
202009,410509,ELECTRICIAN-DAYTIME RATE/HOUR,2,1,100.483,100.293,0.44,2.07,0.22,
202009,410517,DECORATOR-DAILY RATE;SPEC HRS,2,1,100.064,100.039,0.44,1.98,0.22,
202009,410518,CARPENTER HOURLY RATE,2,1,100.926,100.824,0.42,1.98,0.21,
202009,410602,READY-MIXED FILLER-INT USE,1,1,100.736,101.167,0.05,0.21,0.05,
202009,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,100.71,100.152,0.1,0.42,0.1,
202009,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,101.771,101.548,1.86,1.12,1.55,
202009,410614,POWER DRILL-HAMMER ACTION,2,1,98.208,96.593,0.36,0.42,0.3,
202009,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,1,1,100.85,100.735,0.05,0.21,0.05,
202009,410625,SCREWDRIVER,2,1,99.635,99.333,0.42,0.42,0.35,
